id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240122001,Sales Expenses,2024-01-22,66953.91,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $66953.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,77.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $77.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123026,Sale,2024-01-23,710732.4,,,Paid,,500000.0,,,P001,Heavy Equipment A,1.0,710732.4,Cash,C001,35536.62,675195.78,500000.0,210732.4,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $710732.40, totaling $710732.40. The cost amount for this transaction was $500000.00, with a tax amount of $35536.62, leading to a total amount due of $675195.78. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240123001,Cash to bank transfer,2024-01-23,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Transfer20240123001,Bank to cash transfer,2024-01-23,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240123001,Financial Expenses,2024-01-23,76771.42,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Financial Expenses, totaling $76771.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,77.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $77.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Transfer20240124001,Cash to bank transfer,2024-01-24,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Transfer20240124001,Bank to cash transfer,2024-01-24,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240124001,Administrative Expenses,2024-01-24,28942.11,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $28942.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,77.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $77.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125027,Sale,2024-01-25,2008346.63,,,Paid,,1500000.0,,,P004,Heavy Equipment D,1.0,2008346.63,Cash,C007,100417.33,1907929.3,1500000.0,508346.63,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2008346.63, totaling $2008346.63. The cost amount for this transaction was $1500000.00, with a tax amount of $100417.33, leading to a total amount due of $1907929.30. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240125001,Cash to bank transfer,2024-01-25,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Purchase20231231015,Purchase,2023-12-31,1500000.0,Director,Staff,Paid,Cash,1500000.0,S008,Supplier 8,P004,Heavy Equipment D,1.0,1500000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $1500000.00, totaling $1500000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Transfer20240125001,Bank to cash transfer,2024-01-25,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Transfer20240125001,Cash to bank transfer,2024-01-25,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Expense20240125001,Financial Expenses,2024-01-25,92558.72,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Financial Expenses, totaling $92558.72. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240125001,Bank to cash transfer,2024-01-25,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240125001,Administrative Expenses,2024-01-25,54062.11,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $54062.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,77.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $77.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Transfer20240126001,Cash to bank transfer,2024-01-26,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Transfer20240126001,Bank to cash transfer,2024-01-26,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240126001,Sales Expenses,2024-01-26,66053.33,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $66053.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,77.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $77.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Transfer20240127001,Cash to bank transfer,2024-01-27,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Transfer20240127001,Bank to cash transfer,2024-01-27,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240127001,Administrative Expenses,2024-01-27,48958.22,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $48958.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240127001,Cash to bank transfer,2024-01-27,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Expense20240127001,Sales Expenses,2024-01-27,25010.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $25010.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128030,Sale,2024-01-28,2099974.04,,,Paid,,1500000.0,,,P004,Heavy Equipment D,1.0,2099974.04,Cash,C003,104998.7,1994975.34,1500000.0,599974.04,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2099974.04, totaling $2099974.04. The cost amount for this transaction was $1500000.00, with a tax amount of $104998.70, leading to a total amount due of $1994975.34. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240128001,Administrative Expenses,2024-01-28,40022.82,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $40022.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,66279.02,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $66279.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231016,Purchase,2023-12-31,1500000.0,Director,Senior Staff,Paid,Cash,1500000.0,S006,Supplier 6,P004,Heavy Equipment D,1.0,1500000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $1500000.00, totaling $1500000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Transfer20240129001,Bank to cash transfer,2024-01-29,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Bank to cash transfer, totaling $1000000.00.",
Expense20240129001,Financial Expenses,2024-01-29,42174.02,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $42174.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240129001,Cash to bank transfer,2024-01-29,1000000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Expense20240129001,Administrative Expenses,2024-01-29,64541.96,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $64541.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130032,Sale,2024-01-30,1384532.44,,,Paid,,1000000.0,,,P003,Heavy Equipment C,1.0,1384532.44,Cash,C011,69226.62,1315305.82,1000000.0,384532.44,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1384532.44, totaling $1384532.44. The cost amount for this transaction was $1000000.00, with a tax amount of $69226.62, leading to a total amount due of $1315305.82. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240130001,Sales Expenses,2024-01-30,99857.4,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $99857.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240131001,Sales Expenses,2024-01-31,99981.12,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $99981.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240201001,Sales Expenses,2024-02-01,57315.43,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Sales Expenses, totaling $57315.43. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,74884.67,,,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $74884.67.",
Interest20240201032,Interest Receivables,2024-02-01,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240202036,Sale,2024-02-02,2063873.27,,,Unpaid,,1500000.0,,,P004,Heavy Equipment D,1.0,2063873.27,Account Receviable,C013,103193.66,1960679.61,1500000.0,563873.27,,,"On February 02, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2063873.27, totaling $2063873.27. The cost amount for this transaction was $1500000.00, with a tax amount of $103193.66, leading to a total amount due of $1960679.61. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240202001,Sales Expenses,2024-02-02,69500.88,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $69500.88. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240202001,Sales Expenses,2024-02-02,56421.46,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $56421.46. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240202033,Interest Receivables,2024-02-02,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 02, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240203001,Financial Expenses,2024-02-03,49152.3,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Financial Expenses, totaling $49152.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240203001,Administrative Expenses,2024-02-03,18035.41,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Administrative Expenses, totaling $18035.41. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240203034,Interest Receivables,2024-02-03,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 03, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240204039,Sale,2024-02-04,2002579.13,,,Unpaid,,1500000.0,,,P004,Heavy Equipment D,1.0,2002579.13,Account Receviable,C013,100128.96,1902450.17,1500000.0,502579.13,,,"On February 04, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2002579.13, totaling $2002579.13. The cost amount for this transaction was $1500000.00, with a tax amount of $100128.96, leading to a total amount due of $1902450.17. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240204001,Sales Expenses,2024-02-04,39992.76,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 04, 2024, an invoice was issued for a Sales Expenses, totaling $39992.76. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240204035,Interest Receivables,2024-02-04,166.52,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 04, 2024, an invoice was issued for a Interest Receivables, totaling $166.52. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240205041,Sale,2024-02-05,1428329.11,,,Unpaid,,1000000.0,,,P003,Heavy Equipment C,1.0,1428329.11,Account Receviable,C012,71416.46,1356912.65,1000000.0,428329.11,,,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1428329.11, totaling $1428329.11. The cost amount for this transaction was $1000000.00, with a tax amount of $71416.46, leading to a total amount due of $1356912.65. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231017,Purchase,2023-12-31,3000000.0,Director,Supervisor,Paid,Bank Transfer,1500000.0,S004,Supplier 4,P004,Heavy Equipment D,2.0,1500000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $1500000.00, totaling $3000000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Transfer20240205001,Cash to bank transfer,2024-02-05,1000000.0,,,,,,,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Cash to bank transfer, totaling $1000000.00.",
Expense20240205001,Administrative Expenses,2024-02-05,14646.48,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Administrative Expenses, totaling $14646.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240205001,Administrative Expenses,2024-02-05,98343.86,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Administrative Expenses, totaling $98343.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240205036,Interest Receivables,2024-02-05,-11.48,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 05, 2024, an invoice was issued for a Interest Receivables, totaling $-11.48. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
