id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Sale20240127079,Sale,2024-01-27,2024-01-27,8186.08,8186.08,,,Paid,,1500.0,,,R001,Standard Room,4.0,2046.52,Cash,C009,409.3,7776.78,6000.0,2186.08,,
Expense20240127001,Sales Expenses,2024-01-27,2024-01-27,898.56,898.56,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Financial Expenses,2024-01-27,2024-01-27,112.95,112.95,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240127027,Interest Receivables,2024-01-27,2024-01-27,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240128081,Sale,2024-01-28,2024-01-28,20553.21,20553.21,,,Paid,,5000.0,,,R003,Luxury Suite,3.0,6851.07,Cash,C012,1027.66,19525.55,15000.0,5553.209999999999,,
Sale20240128082,Sale,2024-01-28,2024-01-28,12822.16,12822.16,,,Unpaid,,2000.0,,,R002,Business Room,4.0,3205.54,Account Receviable,C020,641.11,12181.05,8000.0,4822.16,,
Expense20240128001,Administrative Expenses,2024-01-28,2024-01-28,715.18,715.18,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Financial Expenses,2024-01-28,2024-01-28,603.61,603.61,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240128028,Interest Receivables,2024-01-28,2024-01-28,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240129083,Sale,2024-01-29,2024-01-29,9546.66,9546.66,,,Paid,,2000.0,,,R002,Business Room,3.0,3182.22,Cash,C012,477.33,9069.33,6000.0,3546.66,,
Sale20240129084,Sale,2024-01-29,2024-01-29,1240.86,1240.86,,,Paid,,350.0,,,F002,Business Meal Set,2.0,620.43,Cash,C009,62.04,1178.82,700.0,540.8599999999999,,
Expense20240129001,Sales Expenses,2024-01-29,2024-01-29,831.34,831.34,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240129001,Financial Expenses,2024-01-29,2024-01-29,990.77,990.77,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240129029,Interest Receivables,2024-01-29,2024-01-29,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240130086,Sale,2024-01-30,2024-01-30,2835.75,2835.75,,,Paid,,2000.0,,,R002,Business Room,1.0,2835.75,Cash,C011,141.79,2693.96,2000.0,835.75,,
Sale20240130087,Sale,2024-01-30,2024-01-30,24132.54,24132.54,,,Unpaid,,5000.0,,,R003,Luxury Suite,3.0,8044.18,Account Receviable,C010,1206.63,22925.91,15000.0,9132.54,,
Expense20240130001,Sales Expenses,2024-01-30,2024-01-30,788.26,788.26,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240130001,Sales Expenses,2024-01-30,2024-01-30,753.93,753.93,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240130030,Interest Receivables,2024-01-30,2024-01-30,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240131090,Sale,2024-01-31,2024-01-31,594.97,594.97,,,Unpaid,,350.0,,,F002,Business Meal Set,1.0,594.97,Account Receviable,C002,29.75,565.22,350.0,244.97000000000003,,
Sale20240131091,Sale,2024-01-31,2024-01-31,5449.08,5449.08,,,Paid,,880.0,,,F003,Deluxe Meal Set,4.0,1362.27,Cash,C015,272.45,5176.63,3520.0,1929.08,,
Expense20240131001,Administrative Expenses,2024-01-31,2024-01-31,418.63,418.63,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240131031,Interest Receivables,2024-01-31,2024-01-31,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240201092,Sale,2024-02-01,2024-02-01,13490.28,13490.28,,,Paid,,5000.0,,,R003,Luxury Suite,2.0,6745.14,Cash,C004,674.51,12815.77,10000.0,3490.2800000000007,,
Sale20240201093,Sale,2024-02-01,2024-02-01,9746.16,9746.16,,,Paid,,1500.0,,,R001,Standard Room,4.0,2436.54,Cash,C013,487.31,9258.85,6000.0,3746.16,,
Sale20240201094,Sale,2024-02-01,2024-02-01,2121.75,2121.75,,,Paid,,1500.0,,,R001,Standard Room,1.0,2121.75,Cash,C014,106.09,2015.66,1500.0,621.75,,
Expense20240201001,Administrative Expenses,2024-02-01,2024-02-01,739.88,739.88,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240201001,Administrative Expenses,2024-02-01,2024-02-01,269.03,269.03,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Depreciation20240201002,Depreciation,2024-02-01,2024-02-01,50737.35,50737.35,,,,,,,,,,,,,,,,,,,
Interest20240201032,Interest Receivables,2024-02-01,2024-02-01,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240202095,Sale,2024-02-02,2024-02-02,12756.5,12756.5,,,Paid,,1500.0,,,R001,Standard Room,5.0,2551.3,Cash,C017,637.83,12118.67,7500.0,5256.5,,
Sale20240202096,Sale,2024-02-02,2024-02-02,33243.2,33243.2,,,Unpaid,,5000.0,,,R003,Luxury Suite,5.0,6648.64,Account Receviable,C004,1662.16,31581.04,25000.0,8243.199999999997,,
Sale20240202097,Sale,2024-02-02,2024-02-02,7235.95,7235.95,,,Unpaid,,5000.0,,,R003,Luxury Suite,1.0,7235.95,Account Receviable,C007,361.8,6874.15,5000.0,2235.95,,
Sale20240202098,Sale,2024-02-02,2024-02-02,11491.95,11491.95,,,Paid,,1500.0,,,R001,Standard Room,5.0,2298.39,Cash,C008,574.6,10917.35,7500.0,3991.9500000000007,,
Expense20240202001,Financial Expenses,2024-02-02,2024-02-02,724.84,724.84,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240202033,Interest Receivables,2024-02-02,2024-02-02,183.67882121999997,183.67882121999997,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240203099,Sale,2024-02-03,2024-02-03,3904.1,3904.1,,,Unpaid,,1500.0,,,R001,Standard Room,2.0,1952.05,Account Receviable,C013,195.21,3708.89,3000.0,904.0999999999999,,
Sale20240203100,Sale,2024-02-03,2024-02-03,6405.87,6405.87,,,Paid,,1500.0,,,R001,Standard Room,3.0,2135.29,Cash,C017,320.29,6085.58,4500.0,1905.87,,
Purchase20231231023,Purchase,2023-12-31,2023-12-31,81200.0,81200.0,Director,Supervisor,Paid,Bank Transfer,350.0,S001,Supplier 1,F002,Business Meal Set,232.0,350.0,,,,,,,,
Expense20240203001,Administrative Expenses,2024-02-03,2024-02-03,885.97,885.97,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240203001,Sales Expenses,2024-02-03,2024-02-03,109.32,109.32,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240203034,Interest Receivables,2024-02-03,2024-02-03,176.45202121999998,176.45202121999998,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240204102,Sale,2024-02-04,2024-02-04,4195.58,4195.58,,,Paid,,1500.0,,,R001,Standard Room,2.0,2097.79,Cash,C019,209.78,3985.8,3000.0,1195.58,,
Sale20240204103,Sale,2024-02-04,2024-02-04,1041.4,1041.4,,,Unpaid,,350.0,,,F002,Business Meal Set,2.0,520.7,Account Receviable,C002,52.07,989.33,700.0,341.4000000000001,,
Sale20240204104,Sale,2024-02-04,2024-02-04,2866.11,2866.11,,,Unpaid,,2000.0,,,R002,Business Room,1.0,2866.11,Account Receviable,C004,143.31,2722.8,2000.0,866.1100000000001,,
Expense20240204001,Administrative Expenses,2024-02-04,2024-02-04,884.93,884.93,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240204035,Interest Receivables,2024-02-04,2024-02-04,176.45202121999998,176.45202121999998,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
