id,type,date,recorded_date,amount,recorded_amount,cost_per_unit,approver,preparer,payment/receipt_status,payment_method,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Interest20240126026,Interest Receivables,2024-01-26,2024-01-26,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240127079,Sale,2024-01-27,2024-01-27,781.17,781.17,150.0,,,Paid,,,,F001,Quick Meal Set,3.0,260.39,Cash,C001,39.06,742.11,450.0,331.16999999999996,,
Sale20240127080,Sale,2024-01-27,2024-01-27,6272.12,6272.12,880.0,,,Unpaid,,,,F003,Deluxe Meal Set,4.0,1568.03,Account Receviable,C010,313.61,5958.51,3520.0,2752.12,,
Sale20240127081,Sale,2024-01-27,2024-01-27,14143.64,14143.64,2000.0,,,Paid,,,,R002,Business Room,4.0,3535.91,Cash,C017,707.18,13436.46,8000.0,6143.639999999999,,
Sale20240127082,Sale,2024-01-27,2024-01-27,4740.42,4740.42,1500.0,,,Paid,,,,R001,Standard Room,2.0,2370.21,Cash,C002,237.02,4503.4,3000.0,1740.42,,
Expense20240127001,Financial Expenses,2024-01-27,2024-01-27,610.66,610.66,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,
Interest20240127027,Interest Receivables,2024-01-27,2024-01-27,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240128083,Sale,2024-01-28,2024-01-28,20269.44,20269.44,2880.0,,,Paid,,,,F004,Banquet Set,4.0,5067.36,Cash,C008,1013.47,19255.97,11520.0,8749.439999999999,,
Sale20240128084,Sale,2024-01-28,2024-01-28,27645.72,27645.72,5000.0,,,Paid,,,,R003,Luxury Suite,4.0,6911.43,Cash,C006,1382.29,26263.43,20000.0,7645.720000000001,,
Expense20240128001,Sales Expenses,2024-01-28,2024-01-28,727.39,727.39,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,
Interest20240128028,Interest Receivables,2024-01-28,2024-01-28,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240129086,Sale,2024-01-29,2024-01-29,2834.2,2834.2,880.0,,,Unpaid,,,,F003,Deluxe Meal Set,2.0,1417.1,Account Receviable,C007,141.71,2692.49,1760.0,1074.1999999999998,,
Sale20240129087,Sale,2024-01-29,2024-01-29,1223.97,1223.97,880.0,,,Paid,,,,F003,Deluxe Meal Set,1.0,1223.97,Cash,C009,61.2,1162.77,880.0,343.97,,
Expense20240129001,Sales Expenses,2024-01-29,2024-01-29,371.3,371.3,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,
Interest20240129029,Interest Receivables,2024-01-29,2024-01-29,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240130089,Sale,2024-01-30,2024-01-30,4895.86,4895.86,2880.0,,,Paid,,,,F004,Banquet Set,1.0,4895.86,Cash,C003,244.79,4651.07,2880.0,2015.8599999999997,,
Sale20240130090,Sale,2024-01-30,2024-01-30,7024.75,7024.75,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1404.95,Cash,C010,351.24,6673.51,4400.0,2624.75,,
Expense20240130001,Administrative Expenses,2024-01-30,2024-01-30,320.62,320.62,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,
Expense20240130001,Administrative Expenses,2024-01-30,2024-01-30,633.01,633.01,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,
Interest20240130030,Interest Receivables,2024-01-30,2024-01-30,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240131091,Sale,2024-01-31,2024-01-31,14630.35,14630.35,2000.0,,,Unpaid,,,,R002,Business Room,5.0,2926.07,Account Receviable,C019,731.52,13898.83,10000.0,4630.35,,
Sale20240131092,Sale,2024-01-31,2024-01-31,5804.55,5804.55,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1160.91,Cash,C017,290.23,5514.32,4400.0,1404.5500000000002,,
Sale20240131093,Sale,2024-01-31,2024-01-31,5172.27,5172.27,2880.0,,,Paid,,,,F004,Banquet Set,1.0,5172.27,Cash,C013,258.61,4913.66,2880.0,2292.2700000000004,,
Expense20240131001,Administrative Expenses,2024-01-31,2024-01-31,448.8,448.8,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,
Expense20240131001,Sales Expenses,2024-01-31,2024-01-31,125.58,125.58,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,
Interest20240131031,Interest Receivables,2024-01-31,2024-01-31,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240201095,Sale,2024-02-01,2024-02-01,17122.24,17122.24,2880.0,,,Paid,,,,F004,Banquet Set,4.0,4280.56,Cash,C017,856.11,16266.13,11520.0,5602.240000000002,,
Sale20240201096,Sale,2024-02-01,2024-02-01,15412.2,15412.2,2880.0,,,Paid,,,,F004,Banquet Set,3.0,5137.4,Cash,C002,770.61,14641.59,8640.0,6772.200000000001,,
Sale20240201097,Sale,2024-02-01,2024-02-01,5525.8,5525.8,2000.0,,,Paid,,,,R002,Business Room,2.0,2762.9,Cash,C001,276.29,5249.51,4000.0,1525.8000000000002,,
Expense20240201001,Sales Expenses,2024-02-01,2024-02-01,315.9,315.9,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,
Expense20240201001,Administrative Expenses,2024-02-01,2024-02-01,970.1,970.1,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,
Depreciation20240201002,Depreciation,2024-02-01,2024-02-01,71799.68000000001,71799.68000000001,,,,,,,,,,,,,,,,,,,
Interest20240201032,Interest Receivables,2024-02-01,2024-02-01,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240202099,Sale,2024-02-02,2024-02-02,2205.32,2205.32,350.0,,,Paid,,,,F002,Business Meal Set,4.0,551.33,Cash,C001,110.27,2095.05,1400.0,805.3200000000002,,
Sale20240202100,Sale,2024-02-02,2024-02-02,5972.7,5972.7,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1194.54,Cash,C011,298.63,5674.07,4400.0,1572.6999999999998,,
Sale20240202101,Sale,2024-02-02,2024-02-02,1154.78,1154.78,350.0,,,Paid,,,,F002,Business Meal Set,2.0,577.39,Cash,C007,57.74,1097.04,700.0,454.78,,
Expense20240202001,Sales Expenses,2024-02-02,2024-02-02,392.57,392.57,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,
Interest20240202033,Interest Receivables,2024-02-02,2024-02-02,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
Sale20240203103,Sale,2024-02-03,2024-02-03,16809.4,16809.4,5000.0,,,Paid,,,,R003,Luxury Suite,2.0,8404.7,Cash,C012,840.47,15968.93,10000.0,6809.4000000000015,,
Sale20240203104,Sale,2024-02-03,2024-02-03,29728.96,29728.96,5000.0,,,Paid,,,,R003,Luxury Suite,4.0,7432.24,Cash,C014,1486.45,28242.51,20000.0,9728.96,,
Expense20240203001,Sales Expenses,2024-02-03,2024-02-03,398.02,398.02,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,
Expense20240203001,Sales Expenses,2024-02-03,2024-02-03,751.57,751.57,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,
Interest20240203034,Interest Receivables,2024-02-03,2024-02-03,6.377925119999985,6.377925119999985,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,
