id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,invoice,risk_issues
Sale20240116039,Sale,2024-01-16,2896.29,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2896.29,Account Receviable,C004,144.81,2751.48,1000.0,1896.29,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2896.29, totaling $2896.29. The cost amount for this transaction was $1000.00, with a tax amount of $144.81, leading to a total amount due of $2751.48. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240116040,Sale,2024-01-16,230916.68,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,230916.68,Account Receviable,C013,11545.83,219370.85,100000.0,130916.68,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $230916.68, totaling $230916.68. The cost amount for this transaction was $100000.00, with a tax amount of $11545.83, leading to a total amount due of $219370.85. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231016,Purchase,2023-12-31,2000.0,Director,Supervisor,Paid,Cash,1000.0,S005,Supplier 5,S001,Basic Consulting,2.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $1000.00, totaling $2000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240116001,Sales Expenses,2024-01-16,17491.65,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $17491.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240116001,Sales Expenses,2024-01-16,15573.97,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $15573.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,440.5,,,Paid,,,,,,,,,Interest receviable,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $411.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.","[{'Recorded payment/receipt_status': 'Paid', 'Original payment/receipt_status': 'Unpaid', 'id': 'Interest20240116016'}, {'Original amount': 411.8, 'Recorded amount': 440.5, 'id': 'Interest20240116016'}]"
Sale20240117043,Sale,2024-01-17,13668.24,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,13668.24,Account Receviable,C014,683.41,12984.83,5000.0,8668.24,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $13668.24, totaling $13668.24. The cost amount for this transaction was $5000.00, with a tax amount of $683.41, leading to a total amount due of $12984.83. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240117044,Sale,2024-01-17,2365.03,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2365.03,Account Receviable,C018,118.25,2246.78,1000.0,1365.03,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2365.03, totaling $2365.03. The cost amount for this transaction was $1000.00, with a tax amount of $118.25, leading to a total amount due of $2246.78. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231017,Purchase,2023-12-31,40000.0,Director,Supervisor,Paid,Cash,20000.0,S001,Supplier 1,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240117001,Sales Expenses,2024-01-17,16409.05,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $16409.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Administrative Expenses,2024-01-17,16585.16,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $16585.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,411.8,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $411.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118046,Sale,2024-01-18,37305.85,,,Paid,,20000.0,,,S003,Premium Consulting,1.0,37305.85,Cash,C004,1865.29,35440.56,20000.0,17305.85,"On January 18, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $37305.85, totaling $37305.85. The cost amount for this transaction was $20000.00, with a tax amount of $1865.29, leading to a total amount due of $35440.56. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231018,Purchase,2023-12-31,60000.0,Director,Supervisor,Unpaid,Account Payable,20000.0,S009,Supplier 9,S003,Premium Consulting,3.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240118001,Administrative Expenses,2024-01-18,7152.4,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $7152.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,411.8,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $411.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119047,Sale,2024-01-19,58258.83,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,58258.83,Account Receviable,C012,2912.94,55345.89,20000.0,38258.83,"On January 19, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $58258.83, totaling $58258.83. The cost amount for this transaction was $20000.00, with a tax amount of $2912.94, leading to a total amount due of $55345.89. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231019,Purchase,2023-12-31,2000.0,Director,Staff,Paid,Cash,1000.0,S005,Supplier 5,S001,Basic Consulting,2.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $1000.00, totaling $2000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240119001,Sales Expenses,2024-01-19,13588.7,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $13588.70. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,2942.5,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $2942.50. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,411.8,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $411.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120050,Sale,2024-01-20,2786.73,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2786.73,Account Receviable,C003,139.34,2647.39,1000.0,1786.73,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2786.73, totaling $2786.73. The cost amount for this transaction was $1000.00, with a tax amount of $139.34, leading to a total amount due of $2647.39. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120051,Sale,2024-01-20,9561.59,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,9561.59,Account Receviable,C020,478.08,9083.51,5000.0,4561.59,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9561.59, totaling $9561.59. The cost amount for this transaction was $5000.00, with a tax amount of $478.08, leading to a total amount due of $9083.51. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120052,Sale,2024-01-20,2601.16,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2601.16,Account Receviable,C013,130.06,2471.1,1000.0,1601.16,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2601.16, totaling $2601.16. The cost amount for this transaction was $1000.00, with a tax amount of $130.06, leading to a total amount due of $2471.10. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231020,Purchase,2023-12-31,3000.0,Director,Senior Staff,Paid,Bank Transfer,1000.0,S010,Supplier 10,S001,Basic Consulting,3.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $1000.00, totaling $3000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240120001,Administrative Expenses,2024-01-20,3054.48,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $3054.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,5903.14,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $5903.14. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,411.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $411.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121053,Sale,2024-01-21,47845.24,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,47845.24,Account Receviable,C015,2392.26,45452.98,20000.0,27845.24,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $47845.24, totaling $47845.24. The cost amount for this transaction was $20000.00, with a tax amount of $2392.26, leading to a total amount due of $45452.98. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240121001,Sales Expenses,2024-01-21,3346.81,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $3346.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Sales Expenses,2024-01-21,7433.08,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $7433.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,411.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $411.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122056,Sale,2024-01-22,41223.6,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,41223.6,Account Receviable,C013,2061.18,39162.42,20000.0,21223.6,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $41223.60, totaling $41223.60. The cost amount for this transaction was $20000.00, with a tax amount of $2061.18, leading to a total amount due of $39162.42. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240122057,Sale,2024-01-22,14606.32,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,14606.32,Account Receviable,C017,730.32,13876.0,5000.0,9606.32,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $14606.32, totaling $14606.32. The cost amount for this transaction was $5000.00, with a tax amount of $730.32, leading to a total amount due of $13876.00. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240122001,Administrative Expenses,2024-01-22,5765.02,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $5765.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,411.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $411.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240123001,Sales Expenses,2024-01-23,12754.4,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $12754.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,411.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $411.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124059,Sale,2024-01-24,37337.81,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,37337.81,Account Receviable,C018,1866.89,35470.92,20000.0,17337.81,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $37337.81, totaling $37337.81. The cost amount for this transaction was $20000.00, with a tax amount of $1866.89, leading to a total amount due of $35470.92. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124060,Sale,2024-01-24,2564.48,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2564.48,Account Receviable,C005,128.22,2436.26,1000.0,1564.48,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2564.48, totaling $2564.48. The cost amount for this transaction was $1000.00, with a tax amount of $128.22, leading to a total amount due of $2436.26. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231021,Purchase,2023-12-31,40000.0,Director,Senior Staff,Paid,Bank Transfer,20000.0,S008,Supplier 8,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240124001,Sales Expenses,2024-01-24,10587.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $10587.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231022,Purchase,2023-12-31,10000.0,Director,Senior Staff,Paid,Cash,5000.0,S004,Supplier 4,S002,Standard Consulting,2.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $5000.00, totaling $10000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240125001,Sales Expenses,2024-01-25,5517.94,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $5517.94. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,2221.08,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $2221.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231023,Purchase,2023-12-31,40000.0,Director,Senior Staff,Paid,Cash,20000.0,S010,Supplier 10,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240126001,Financial Expenses,2024-01-26,17508.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $17508.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,15371.78,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $15371.78. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127064,Sale,2024-01-27,9456.44,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,9456.44,Account Receviable,C010,472.82,8983.62,5000.0,4456.44,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9456.44, totaling $9456.44. The cost amount for this transaction was $5000.00, with a tax amount of $472.82, leading to a total amount due of $8983.62. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127065,Sale,2024-01-27,46394.84,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,46394.84,Account Receviable,C017,2319.74,44075.1,20000.0,26394.84,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $46394.84, totaling $46394.84. The cost amount for this transaction was $20000.00, with a tax amount of $2319.74, leading to a total amount due of $44075.10. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127066,Sale,2024-01-27,52715.73,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,52715.73,Account Receviable,C003,2635.79,50079.94,20000.0,32715.73,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $52715.73, totaling $52715.73. The cost amount for this transaction was $20000.00, with a tax amount of $2635.79, leading to a total amount due of $50079.94. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231024,Purchase,2023-12-31,20000.0,Director,Senior Staff,Unpaid,Account Payable,20000.0,S006,Supplier 6,S003,Premium Consulting,1.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240127001,Financial Expenses,2024-01-27,8804.91,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Financial Expenses, totaling $8804.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,9089.07,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $9089.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128067,Sale,2024-01-28,2295.46,,,Paid,,1000.0,,,S001,Basic Consulting,1.0,2295.46,Cash,C018,114.77,2180.69,1000.0,1295.46,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2295.46, totaling $2295.46. The cost amount for this transaction was $1000.00, with a tax amount of $114.77, leading to a total amount due of $2180.69. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231025,Purchase,2023-12-31,5000.0,Director,Senior Staff,Unpaid,Account Payable,5000.0,S009,Supplier 9,S002,Standard Consulting,1.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $5000.00, totaling $5000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240128001,Administrative Expenses,2024-01-28,6657.84,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $6657.84. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129068,Sale,2024-01-29,2189.34,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2189.34,Account Receviable,C011,109.47,2079.87,1000.0,1189.34,"On January 29, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2189.34, totaling $2189.34. The cost amount for this transaction was $1000.00, with a tax amount of $109.47, leading to a total amount due of $2079.87. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240129001,Sales Expenses,2024-01-29,6492.38,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Sales Expenses, totaling $6492.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240129001,Sales Expenses,2024-01-29,13115.04,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Sales Expenses, totaling $13115.04. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130071,Sale,2024-01-30,11773.03,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,11773.03,Account Receviable,C019,588.65,11184.38,5000.0,6773.03,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11773.03, totaling $11773.03. The cost amount for this transaction was $5000.00, with a tax amount of $588.65, leading to a total amount due of $11184.38. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240130072,Sale,2024-01-30,2881.68,,,Paid,,1000.0,,,S001,Basic Consulting,1.0,2881.68,Cash,C003,144.08,2737.6,1000.0,1881.68,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2881.68, totaling $2881.68. The cost amount for this transaction was $1000.00, with a tax amount of $144.08, leading to a total amount due of $2737.60. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240130001,Sales Expenses,2024-01-30,14803.98,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $14803.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240130001,Sales Expenses,2024-01-30,5320.13,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $5320.13. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240131075,Sale,2024-01-31,59090.75,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,59090.75,Account Receviable,C009,2954.54,56136.21,20000.0,39090.75,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $59090.75, totaling $59090.75. The cost amount for this transaction was $20000.00, with a tax amount of $2954.54, leading to a total amount due of $56136.21. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240131076,Sale,2024-01-31,12661.47,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,12661.47,Account Receviable,C004,633.07,12028.4,5000.0,7661.47,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $12661.47, totaling $12661.47. The cost amount for this transaction was $5000.00, with a tax amount of $633.07, leading to a total amount due of $12028.40. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231026,Purchase,2023-12-31,300000.0,Director,Senior Staff,Unpaid,Account Payable,100000.0,S008,Supplier 8,S004,Enterprise Solution,3.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $100000.00, totaling $300000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Purchase20231231027,Purchase,2023-12-31,40000.0,Director,Supervisor,Paid,Cash,20000.0,S001,Supplier 1,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240131001,Administrative Expenses,2024-01-31,9692.9,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Administrative Expenses, totaling $9692.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240201077,Sale,2024-02-01,2641.22,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2641.22,Account Receviable,C020,132.06,2509.16,1000.0,1641.22,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2641.22, totaling $2641.22. The cost amount for this transaction was $1000.00, with a tax amount of $132.06, leading to a total amount due of $2509.16. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240201078,Sale,2024-02-01,52763.36,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,52763.36,Account Receviable,C003,2638.17,50125.19,20000.0,32763.36,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $52763.36, totaling $52763.36. The cost amount for this transaction was $20000.00, with a tax amount of $2638.17, leading to a total amount due of $50125.19. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
