id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_cost_per_unit,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240118001,Sales Expenses,2024-01-18,16835.47,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $16835.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,404.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $404.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119036,Sale,2024-01-19,193401.6,,,Unpaid,100000.0,,,,S004,Enterprise Solution,1.0,193401.6,Account Receviable,C006,9670.08,183731.52,100000.0,93401.6,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $193401.60, totaling $193401.60. The cost amount for this transaction was $100000.00, with a tax amount of $9670.08, leading to a total amount due of $183731.52. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240119037,Sale,2024-01-19,273168.99,,,Paid,100000.0,,,,S004,Enterprise Solution,1.0,273168.99,Cash,C011,13658.45,259510.54,100000.0,173168.99,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $273168.99, totaling $273168.99. The cost amount for this transaction was $100000.00, with a tax amount of $13658.45, leading to a total amount due of $259510.54. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231014,Purchase,2023-12-31,20000.0,Director,Supervisor,Unpaid,20000.0,Account Payable,S005,Supplier 5,S003,Premium Consulting,1.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Purchase20231231015,Purchase,2023-12-31,20000.0,Director,Supervisor,Unpaid,20000.0,Account Payable,S009,Supplier 9,S003,Premium Consulting,1.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240119001,Administrative Expenses,2024-01-19,3811.12,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $3811.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,10081.54,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $10081.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,404.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $404.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231016,Purchase,2023-12-31,40000.0,Director,Supervisor,Paid,20000.0,Bank Transfer,S009,Supplier 9,S003,Premium Consulting,2.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Purchase20231231017,Purchase,2023-12-31,2000.0,Director,Supervisor,Unpaid,1000.0,Account Payable,S006,Supplier 6,S001,Basic Consulting,2.0,1000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $1000.00, totaling $2000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240120001,Administrative Expenses,2024-01-20,3560.9,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $3560.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,10040.41,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $10040.41. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240121001,Financial Expenses,2024-01-21,2979.02,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Financial Expenses, totaling $2979.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Sales Expenses,2024-01-21,11462.82,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $11462.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122040,Sale,2024-01-22,42265.05,,,Unpaid,20000.0,,,,S003,Premium Consulting,1.0,42265.05,Account Receviable,C004,2113.25,40151.8,20000.0,22265.05,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $42265.05, totaling $42265.05. The cost amount for this transaction was $20000.00, with a tax amount of $2113.25, leading to a total amount due of $40151.80. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240122001,Sales Expenses,2024-01-22,8310.26,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $8310.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231018,Purchase,2023-12-31,100000.0,Director,Supervisor,Paid,100000.0,Cash,S004,Supplier 4,S004,Enterprise Solution,1.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $100000.00, totaling $100000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240123001,Sales Expenses,2024-01-23,14621.74,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $14621.74. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124043,Sale,2024-01-24,58469.49,,,Paid,20000.0,,,,S003,Premium Consulting,1.0,58469.49,Cash,C012,2923.47,55546.02,20000.0,38469.49,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $58469.49, totaling $58469.49. The cost amount for this transaction was $20000.00, with a tax amount of $2923.47, leading to a total amount due of $55546.02. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240124044,Sale,2024-01-24,298580.2,,,Unpaid,100000.0,,,,S004,Enterprise Solution,1.0,298580.2,Account Receviable,C003,14929.01,283651.19,100000.0,198580.2,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $298580.20, totaling $298580.20. The cost amount for this transaction was $100000.00, with a tax amount of $14929.01, leading to a total amount due of $283651.19. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124045,Sale,2024-01-24,2172.51,,,Unpaid,1000.0,,,,S001,Basic Consulting,1.0,2172.51,Account Receviable,C003,108.63,2063.88,1000.0,1172.51,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2172.51, totaling $2172.51. The cost amount for this transaction was $1000.00, with a tax amount of $108.63, leading to a total amount due of $2063.88. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231019,Purchase,2023-12-31,20000.0,Director,Supervisor,Paid,20000.0,Cash,S004,Supplier 4,S003,Premium Consulting,1.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Purchase20231231020,Purchase,2023-12-31,1000.0,Director,Supervisor,Unpaid,1000.0,Account Payable,S004,Supplier 4,S001,Basic Consulting,1.0,1000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $1000.00, totaling $1000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240124001,Sales Expenses,2024-01-24,13329.39,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $13329.39. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,16030.08,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $16030.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125048,Sale,2024-01-25,43620.47,,,Paid,20000.0,,,,S003,Premium Consulting,1.0,43620.47,Cash,C009,2181.02,41439.45,20000.0,23620.47,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $43620.47, totaling $43620.47. The cost amount for this transaction was $20000.00, with a tax amount of $2181.02, leading to a total amount due of $41439.45. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231021,Purchase,2023-12-31,1000.0,Director,Supervisor,Unpaid,1000.0,Account Payable,S001,Supplier 1,S001,Basic Consulting,1.0,1000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $1000.00, totaling $1000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240125001,Sales Expenses,2024-01-25,8188.02,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $8188.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126050,Sale,2024-01-26,58733.47,,,Unpaid,20000.0,,,,S003,Premium Consulting,1.0,58733.47,Account Receviable,C010,2936.67,55796.8,20000.0,38733.47,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $58733.47, totaling $58733.47. The cost amount for this transaction was $20000.00, with a tax amount of $2936.67, leading to a total amount due of $55796.80. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240126051,Sale,2024-01-26,53259.97,,,Paid,20000.0,,,,S003,Premium Consulting,1.0,53259.97,Cash,C003,2663.0,50596.97,20000.0,33259.97,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $53259.97, totaling $53259.97. The cost amount for this transaction was $20000.00, with a tax amount of $2663.00, leading to a total amount due of $50596.97. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126052,Sale,2024-01-26,2069.59,,,Unpaid,1000.0,,,,S001,Basic Consulting,1.0,2069.59,Account Receviable,C002,103.48,1966.11,1000.0,1069.59,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2069.59, totaling $2069.59. The cost amount for this transaction was $1000.00, with a tax amount of $103.48, leading to a total amount due of $1966.11. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240126001,Sales Expenses,2024-01-26,6586.01,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $6586.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,18914.73,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $18914.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,401.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $401.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127055,Sale,2024-01-27,2127.4,,,Unpaid,1000.0,,,,S001,Basic Consulting,1.0,2127.4,Account Receviable,C014,106.37,2021.03,1000.0,1127.4,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2127.40, totaling $2127.40. The cost amount for this transaction was $1000.00, with a tax amount of $106.37, leading to a total amount due of $2021.03. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127056,Sale,2024-01-27,2726.04,,,Paid,1000.0,,,,S001,Basic Consulting,1.0,2726.04,Cash,C012,136.3,2589.74,1000.0,1726.04,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2726.04, totaling $2726.04. The cost amount for this transaction was $1000.00, with a tax amount of $136.30, leading to a total amount due of $2589.74. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231022,Purchase,2023-12-31,5000.0,Director,Supervisor,Paid,5000.0,Bank Transfer,S006,Supplier 6,S002,Standard Consulting,1.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $5000.00, totaling $5000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240127001,Sales Expenses,2024-01-27,3630.97,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $3630.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,400.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $400.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240128001,Sales Expenses,2024-01-28,17197.08,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $17197.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,12763.01,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $12763.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,400.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $400.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231023,Purchase,2023-12-31,3000.0,Director,Supervisor,Paid,1000.0,Bank Transfer,S002,Supplier 2,S001,Basic Consulting,3.0,1000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $1000.00, totaling $3000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240129001,Administrative Expenses,2024-01-29,19255.11,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $19255.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,400.6,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $400.60. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231024,Purchase,2023-12-31,20000.0,Director,Supervisor,Unpaid,20000.0,Account Payable,S010,Supplier 10,S003,Premium Consulting,1.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240130001,Administrative Expenses,2024-01-30,4664.73,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $4664.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,400.6,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $400.60. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240131059,Sale,2024-01-31,2964.2,,,Paid,1000.0,,,,S001,Basic Consulting,1.0,2964.2,Cash,C010,148.21,2815.99,1000.0,1964.2,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2964.20, totaling $2964.20. The cost amount for this transaction was $1000.00, with a tax amount of $148.21, leading to a total amount due of $2815.99. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240131060,Sale,2024-01-31,47420.6,,,Unpaid,20000.0,,,,S003,Premium Consulting,1.0,47420.6,Account Receviable,C008,2371.03,45049.57,20000.0,27420.6,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $47420.60, totaling $47420.60. The cost amount for this transaction was $20000.00, with a tax amount of $2371.03, leading to a total amount due of $45049.57. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231025,Purchase,2023-12-31,5000.0,Director,Supervisor,Paid,5000.0,Bank Transfer,S009,Supplier 9,S002,Standard Consulting,1.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $5000.00, totaling $5000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240131001,Sales Expenses,2024-01-31,13897.82,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $13897.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240131001,Administrative Expenses,2024-01-31,6804.5,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Administrative Expenses, totaling $6804.50. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,400.15,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $400.15. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240201062,Sale,2024-02-01,13107.04,,,Paid,5000.0,,,,S002,Standard Consulting,1.0,13107.04,Cash,C017,655.35,12451.69,5000.0,8107.04,,,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $13107.04, totaling $13107.04. The cost amount for this transaction was $5000.00, with a tax amount of $655.35, leading to a total amount due of $12451.69. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240201063,Sale,2024-02-01,1815.22,,,Paid,1000.0,,,,S001,Basic Consulting,1.0,1815.22,Cash,C003,90.76,1724.46,1000.0,815.22,,,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1815.22, totaling $1815.22. The cost amount for this transaction was $1000.00, with a tax amount of $90.76, leading to a total amount due of $1724.46. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240201001,Sales Expenses,2024-02-01,13211.56,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Sales Expenses, totaling $13211.56. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240201001,Financial Expenses,2024-02-01,10843.82,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Financial Expenses, totaling $10843.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,47117.43,,,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $47117.43.",
Interest20240201032,Interest Receivables,2024-02-01,400.15,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $400.15. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240202065,Sale,2024-02-02,14582.7,,,Paid,5000.0,,,,S002,Standard Consulting,1.0,14582.7,Cash,C012,729.14,13853.56,5000.0,9582.7,,,"On February 02, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $14582.70, totaling $14582.70. The cost amount for this transaction was $5000.00, with a tax amount of $729.14, leading to a total amount due of $13853.56. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231026,Purchase,2023-12-31,100000.0,Director,Supervisor,Unpaid,100000.0,Account Payable,S007,Supplier 7,S004,Enterprise Solution,1.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $100000.00, totaling $100000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240202001,Sales Expenses,2024-02-02,10806.87,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $10806.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240202001,Sales Expenses,2024-02-02,9080.22,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $9080.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240202033,Interest Receivables,2024-02-02,400.15,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 02, 2024, an invoice was issued for a Interest Receivables, totaling $400.15. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240203068,Sale,2024-02-03,225665.95,,,Unpaid,100000.0,,,,S004,Enterprise Solution,1.0,225665.95,Account Receviable,C012,11283.3,214382.65,100000.0,125665.95,,,"On February 03, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $225665.95, totaling $225665.95. The cost amount for this transaction was $100000.00, with a tax amount of $11283.30, leading to a total amount due of $214382.65. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240203069,Sale,2024-02-03,1917.12,,,Unpaid,1000.0,,,,S001,Basic Consulting,1.0,1917.12,Account Receviable,C013,95.86,1821.26,1000.0,917.12,,,"On February 03, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1917.12, totaling $1917.12. The cost amount for this transaction was $1000.00, with a tax amount of $95.86, leading to a total amount due of $1821.26. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240203001,Sales Expenses,2024-02-03,16410.8,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Sales Expenses, totaling $16410.80. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240203034,Interest Receivables,2024-02-03,400.15,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 03, 2024, an invoice was issued for a Interest Receivables, totaling $400.15. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231027,Purchase,2023-12-31,10000.0,Director,Supervisor,Paid,5000.0,Bank Transfer,S006,Supplier 6,S002,Standard Consulting,2.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $5000.00, totaling $10000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240204001,Sales Expenses,2024-02-04,13602.04,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On February 04, 2024, an invoice was issued for a Sales Expenses, totaling $13602.04. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240204035,Interest Receivables,2024-02-04,399.26,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 04, 2024, an invoice was issued for a Interest Receivables, totaling $399.26. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240205072,Sale,2024-02-05,9646.63,,,Unpaid,5000.0,,,,S002,Standard Consulting,1.0,9646.63,Account Receviable,C008,482.33,9164.3,5000.0,4646.63,,,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9646.63, totaling $9646.63. The cost amount for this transaction was $5000.00, with a tax amount of $482.33, leading to a total amount due of $9164.30. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240205073,Sale,2024-02-05,11143.44,,,Unpaid,5000.0,,,,S002,Standard Consulting,1.0,11143.44,Account Receviable,C016,557.17,10586.27,5000.0,6143.44,,,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11143.44, totaling $11143.44. The cost amount for this transaction was $5000.00, with a tax amount of $557.17, leading to a total amount due of $10586.27. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
