id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240111046,Sale,2024-01-11,183722.86,,,Paid,,50000.0,,,P004,Premium Product D,2.0,91861.43,Cash,C013,9186.14,174536.72,100000.0,83722.86,,,"On January 11, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $91861.43, totaling $183722.86. The cost amount for this transaction was $100000.00, with a tax amount of $9186.14, leading to a total amount due of $174536.72. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231011,Purchase,2023-12-31,80000.0,Director,Supervisor,Paid,Bank Transfer,10000.0,S010,Supplier 10,P002,Premium Product B,8.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $10000.00, totaling $80000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240111001,Financial Expenses,2024-01-11,10795.98,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Financial Expenses, totaling $10795.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240111001,Administrative Expenses,2024-01-11,3286.89,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Administrative Expenses, totaling $3286.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240111001,Sales Expenses,2024-01-11,18680.57,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Sales Expenses, totaling $18680.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240111011,Interest Receivables,2024-01-11,323.17,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 11, 2024, an invoice was issued for a Interest Receivables, totaling $323.17. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240112048,Sale,2024-01-12,39531.9,,,Paid,,10000.0,,,P002,Premium Product B,2.0,19765.95,Cash,C009,1976.6,37555.3,20000.0,19531.9,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $19765.95, totaling $39531.90. The cost amount for this transaction was $20000.00, with a tax amount of $1976.60, leading to a total amount due of $37555.30. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240112049,Sale,2024-01-12,18136.94,,,Paid,,5000.0,,,P001,Premium Product A,2.0,9068.47,Cash,C012,906.85,17230.09,10000.0,8136.94,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9068.47, totaling $18136.94. The cost amount for this transaction was $10000.00, with a tax amount of $906.85, leading to a total amount due of $17230.09. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240112050,Sale,2024-01-12,102464.1,,,Paid,,20000.0,,,P003,Premium Product C,3.0,34154.7,Cash,C005,5123.21,97340.89,60000.0,42464.1,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $34154.70, totaling $102464.10. The cost amount for this transaction was $60000.00, with a tax amount of $5123.21, leading to a total amount due of $97340.89. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231012,Purchase,2023-12-31,200000.0,Director,Senior Staff,Paid,Cash,50000.0,S002,Supplier 2,P004,Premium Product D,4.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 4.0 units at a unit price of $50000.00, totaling $200000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240112001,Sales Expenses,2024-01-12,29316.32,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Sales Expenses, totaling $29316.32. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240112001,Sales Expenses,2024-01-12,28015.87,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Sales Expenses, totaling $28015.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240112012,Interest Receivables,2024-01-12,323.17,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 12, 2024, an invoice was issued for a Interest Receivables, totaling $323.17. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240113053,Sale,2024-01-13,35406.18,,,Paid,,10000.0,,,P002,Premium Product B,2.0,17703.09,Cash,C011,1770.31,33635.87,20000.0,15406.18,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17703.09, totaling $35406.18. The cost amount for this transaction was $20000.00, with a tax amount of $1770.31, leading to a total amount due of $33635.87. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240113054,Sale,2024-01-13,109147.29,,,Paid,,20000.0,,,P003,Premium Product C,3.0,36382.43,Cash,C003,5457.36,103689.93,60000.0,49147.29,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $36382.43, totaling $109147.29. The cost amount for this transaction was $60000.00, with a tax amount of $5457.36, leading to a total amount due of $103689.93. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231013,Purchase,2023-12-31,250000.0,Director,Supervisor,Unpaid,Account Payable,50000.0,S005,Supplier 5,P004,Premium Product D,5.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $50000.00, totaling $250000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Purchase20231231014,Purchase,2023-12-31,60000.0,Director,Senior Staff,Paid,Cash,20000.0,S010,Supplier 10,P003,Premium Product C,3.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240113001,Sales Expenses,2024-01-13,15859.79,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $15859.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240113001,Financial Expenses,2024-01-13,21755.87,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Financial Expenses, totaling $21755.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,323.17,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $323.17. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114056,Sale,2024-01-14,51955.23,,,Paid,,10000.0,,,P002,Premium Product B,3.0,17318.41,Cash,C014,2597.76,49357.47,30000.0,21955.23,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $17318.41, totaling $51955.23. The cost amount for this transaction was $30000.00, with a tax amount of $2597.76, leading to a total amount due of $49357.47. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240114057,Sale,2024-01-14,268702.8,,,Unpaid,,50000.0,,,P004,Premium Product D,3.0,89567.6,Account Receviable,C016,13435.14,255267.66,150000.0,118702.8,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $89567.60, totaling $268702.80. The cost amount for this transaction was $150000.00, with a tax amount of $13435.14, leading to a total amount due of $255267.66. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240114058,Purchase,2024-01-31,39545.98,,,Unpaid,,10000.0,,,P002,Premium Product B,2.0,23510.12,Account Receviable,C002,2965.95,56353.02,30000.0,29318.97,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $19772.99, totaling $59318.97. The cost amount for this transaction was $30000.00, with a tax amount of $2965.95, leading to a total amount due of $56353.02. The receive_method of this transaction was account receviable, and this transaction was unpaid.","[{'Original category': 'Sale', 'Recorded category': 'Purchase', 'id': 'Sale20240114058'}, {'Original date': '2024-01-14', 'Recorded date': '2024-01-31', 'id': 'Sale20240114058'}, {'Original amount': 59318.97, 'Recorded amount': 71334.28, 'id': 'Sale20240114058'}, {'Original price': 19772.99, 'Recorded price': 23510.12, 'id': 'Sale20240114058'}, {'Original quantity': 3.0, 'Recorded quantity': 2, 'id': 'Sale20240114058'}]"
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,55577.41,,,Paid,Bank Transfer,,S007,Supplier 7,,,,,,,,,,,Production Line6,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $55577.41. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S007, and the supplier name is Supplier 7.",
Purchase20231231015,Purchase,2023-12-31,80000.0,Director,Senior Staff,Unpaid,Account Payable,10000.0,S010,Supplier 10,P002,Premium Product B,8.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $10000.00, totaling $80000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Purchase20231231016,Purchase,2023-12-31,25000.0,Director,Supervisor,Paid,Bank Transfer,5000.0,S001,Supplier 1,P001,Premium Product A,5.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $5000.00, totaling $25000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Purchase20231231017,Purchase,2023-12-31,25000.0,Director,Senior Staff,Paid,Bank Transfer,5000.0,S005,Supplier 5,P001,Premium Product A,5.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $5000.00, totaling $25000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240114001,Sales Expenses,2024-01-14,24573.0,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $24573.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Financial Expenses,2024-01-14,29473.56,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Financial Expenses, totaling $29473.56. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Administrative Expenses,2024-01-14,24976.23,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $24976.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,313.78,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $313.78. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115060,Sale,2024-01-15,85787.44,,,Paid,,50000.0,,,P004,Premium Product D,1.0,85787.44,Cash,C013,4289.37,81498.07,50000.0,35787.44,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $85787.44, totaling $85787.44. The cost amount for this transaction was $50000.00, with a tax amount of $4289.37, leading to a total amount due of $81498.07. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115061,Sale,2024-01-15,180059.6,,,Paid,,50000.0,,,P004,Premium Product D,2.0,90029.8,Cash,C008,9002.98,171056.62,100000.0,80059.6,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $90029.80, totaling $180059.60. The cost amount for this transaction was $100000.00, with a tax amount of $9002.98, leading to a total amount due of $171056.62. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115062,Sale,2024-01-15,288034.92,,,Paid,,50000.0,,,P004,Premium Product D,3.0,96011.64,Cash,C011,14401.75,273633.17,150000.0,138034.92,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $96011.64, totaling $288034.92. The cost amount for this transaction was $150000.00, with a tax amount of $14401.75, leading to a total amount due of $273633.17. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115063,Sale,2024-01-15,75010.42,,,Unpaid,,20000.0,,,P003,Premium Product C,2.0,37505.21,Account Receviable,C009,3750.52,71259.9,40000.0,35010.42,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $37505.21, totaling $75010.42. The cost amount for this transaction was $40000.00, with a tax amount of $3750.52, leading to a total amount due of $71259.90. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240115001,Financial Expenses,2024-01-15,28332.03,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Financial Expenses, totaling $28332.03. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,19032.45,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $19032.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,13662.47,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $13662.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,313.78,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $313.78. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116064,Sale,2024-01-16,9991.92,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9991.92,Cash,C002,499.6,9492.32,5000.0,4991.92,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9991.92, totaling $9991.92. The cost amount for this transaction was $5000.00, with a tax amount of $499.60, leading to a total amount due of $9492.32. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240116065,Sale,2024-01-16,19331.28,,,Paid,,10000.0,,,P002,Premium Product B,1.0,19331.28,Cash,C008,966.56,18364.72,10000.0,9331.28,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $19331.28, totaling $19331.28. The cost amount for this transaction was $10000.00, with a tax amount of $966.56, leading to a total amount due of $18364.72. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231018,Purchase,2023-12-31,60000.0,Director,Senior Staff,Unpaid,Account Payable,20000.0,S006,Supplier 6,P003,Premium Product C,3.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Purchase20231231019,Purchase,2023-12-31,400000.0,Director,Senior Staff,Paid,Cash,50000.0,S006,Supplier 6,P004,Premium Product D,8.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $50000.00, totaling $400000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240116001,Administrative Expenses,2024-01-16,16855.85,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $16855.85. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240116001,Sales Expenses,2024-01-16,26455.45,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $26455.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Financial Expenses,2024-01-16,19229.12,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $19229.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,313.78,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $313.78. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117067,Sale,2024-01-17,18062.03,,,Paid,,10000.0,,,P002,Premium Product B,1.0,18062.03,Cash,C011,903.1,17158.93,10000.0,8062.03,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $18062.03, totaling $18062.03. The cost amount for this transaction was $10000.00, with a tax amount of $903.10, leading to a total amount due of $17158.93. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240117068,Sale,2024-01-17,9051.66,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9051.66,Cash,C008,452.58,8599.08,5000.0,4051.66,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9051.66, totaling $9051.66. The cost amount for this transaction was $5000.00, with a tax amount of $452.58, leading to a total amount due of $8599.08. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240117001,Sales Expenses,2024-01-17,5183.92,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $5183.92. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Administrative Expenses,2024-01-17,22375.65,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $22375.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,25055.4,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $25055.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,313.78,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $313.78. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118071,Sale,2024-01-18,197627.2,,,Paid,,50000.0,,,P004,Premium Product D,2.0,98813.6,Cash,C019,9881.36,187745.84,100000.0,97627.2,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $98813.60, totaling $197627.20. The cost amount for this transaction was $100000.00, with a tax amount of $9881.36, leading to a total amount due of $187745.84. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118072,Sale,2024-01-18,37388.12,,,Paid,,10000.0,,,P002,Premium Product B,2.0,18694.06,Cash,C001,1869.41,35518.71,20000.0,17388.12,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $18694.06, totaling $37388.12. The cost amount for this transaction was $20000.00, with a tax amount of $1869.41, leading to a total amount due of $35518.71. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118073,Sale,2024-01-18,58375.14,,,Paid,,10000.0,,,P002,Premium Product B,3.0,19458.38,Cash,C014,2918.76,55456.38,30000.0,28375.14,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $19458.38, totaling $58375.14. The cost amount for this transaction was $30000.00, with a tax amount of $2918.76, leading to a total amount due of $55456.38. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,117840.57,,,Paid,Bank Transfer,,S006,Supplier 6,,,,,,,,,,,Production Line7,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $117840.57. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S006, and the supplier name is Supplier 6.",
Purchase20231231020,Purchase,2023-12-31,60000.0,Director,Senior Staff,Paid,Cash,10000.0,S005,Supplier 5,P002,Premium Product B,6.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $10000.00, totaling $60000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240118001,Financial Expenses,2024-01-18,7111.3,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Financial Expenses, totaling $7111.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240118001,Sales Expenses,2024-01-18,6850.63,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $6850.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,303.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $303.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119075,Sale,2024-01-19,188177.44,,,Paid,,50000.0,,,P004,Premium Product D,2.0,94088.72,Cash,C006,9408.87,178768.57,100000.0,88177.44,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $94088.72, totaling $188177.44. The cost amount for this transaction was $100000.00, with a tax amount of $9408.87, leading to a total amount due of $178768.57. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119076,Sale,2024-01-19,263727.12,,,Paid,,50000.0,,,P004,Premium Product D,3.0,87909.04,Cash,C020,13186.36,250540.76,150000.0,113727.12,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $87909.04, totaling $263727.12. The cost amount for this transaction was $150000.00, with a tax amount of $13186.36, leading to a total amount due of $250540.76. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119077,Sale,2024-01-19,39034.46,,,Paid,,10000.0,,,P002,Premium Product B,2.0,19517.23,Cash,C017,1951.72,37082.74,20000.0,19034.46,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $19517.23, totaling $39034.46. The cost amount for this transaction was $20000.00, with a tax amount of $1951.72, leading to a total amount due of $37082.74. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119078,Sale,2024-01-19,18326.66,,,Paid,,5000.0,,,P001,Premium Product A,2.0,9163.33,Cash,C002,916.33,17410.33,10000.0,8326.66,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9163.33, totaling $18326.66. The cost amount for this transaction was $10000.00, with a tax amount of $916.33, leading to a total amount due of $17410.33. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240119001,Administrative Expenses,2024-01-19,13875.51,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $13875.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,3798.73,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $3798.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,20813.81,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $20813.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,303.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $303.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120080,Sale,2024-01-20,53687.91,,,Paid,,10000.0,,,P002,Premium Product B,3.0,17895.97,Cash,C017,2684.4,51003.51,30000.0,23687.91,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $17895.97, totaling $53687.91. The cost amount for this transaction was $30000.00, with a tax amount of $2684.40, leading to a total amount due of $51003.51. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240120081,Sale,2024-01-20,35219.04,,,Paid,,10000.0,,,P002,Premium Product B,2.0,17609.52,Cash,C020,1760.95,33458.09,20000.0,15219.04,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17609.52, totaling $35219.04. The cost amount for this transaction was $20000.00, with a tax amount of $1760.95, leading to a total amount due of $33458.09. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231021,Purchase,2023-12-31,100000.0,Director,Senior Staff,Paid,Cash,10000.0,S003,Supplier 3,P002,Premium Product B,10.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 10.0 units at a unit price of $10000.00, totaling $100000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S003, and the supplier name is Supplier 3.",
Expense20240120001,Sales Expenses,2024-01-20,6602.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $6602.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,17494.6,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $17494.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,13819.59,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $13819.59. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,303.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $303.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121083,Sale,2024-01-21,27826.5,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9275.5,Cash,C004,1391.33,26435.17,15000.0,12826.5,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9275.50, totaling $27826.50. The cost amount for this transaction was $15000.00, with a tax amount of $1391.33, leading to a total amount due of $26435.17. The receive_method of this transaction was cash, and this transaction was paid.",
