id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,invoice,risk_issues
Expense20240115001,Sales Expenses,2024-01-15,7816.16,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $7816.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,19492.57,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $19492.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,371.93,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $371.93. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240116001,Administrative Expenses,2024-01-16,18778.4,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $18778.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240116001,Sales Expenses,2024-01-16,12763.28,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $12763.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,371.93,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $371.93. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117036,Sale,2024-01-17,2667.21,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2667.21,Account Receviable,C001,133.36,2533.85,1000.0,1667.21,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2667.21, totaling $2667.21. The cost amount for this transaction was $1000.00, with a tax amount of $133.36, leading to a total amount due of $2533.85. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240117037,Sale,2024-01-17,10762.61,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,10762.61,Account Receviable,C009,538.13,10224.48,5000.0,5762.61,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $10762.61, totaling $10762.61. The cost amount for this transaction was $5000.00, with a tax amount of $538.13, leading to a total amount due of $10224.48. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240117038,Sale,2024-01-17,2942.21,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2942.21,Account Receviable,C016,147.11,2795.1,1000.0,1942.21,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2942.21, totaling $2942.21. The cost amount for this transaction was $1000.00, with a tax amount of $147.11, leading to a total amount due of $2795.10. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231018,Purchase,2023-12-31,100000.0,Director,Executive Director,Paid,Bank Transfer,100000.0,S005,Supplier 5,S004,Enterprise Solution,1.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $100000.00, totaling $100000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240117001,Sales Expenses,2024-01-17,17037.3,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $17037.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,14666.28,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $14666.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,363.03,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $363.03. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118041,Sale,2024-01-18,250090.56,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,250090.56,Account Receviable,C010,12504.53,237586.03,100000.0,150090.56,"On January 18, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $250090.56, totaling $250090.56. The cost amount for this transaction was $100000.00, with a tax amount of $12504.53, leading to a total amount due of $237586.03. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240118001,Sales Expenses,2024-01-18,11902.29,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $11902.29. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Expense20240118001,Administrative Expenses,2024-01-18,9304.72,Director,Director,Paid,Cash,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $9304.72. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,363.03,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $363.03. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231019,Purchase,2023-12-31,1000.0,Director,Senior Supervisor,Unpaid,Account Payable,1000.0,S008,Supplier 8,S001,Basic Consulting,1.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $1000.00, totaling $1000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240119001,Administrative Expenses,2024-01-19,7643.97,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $7643.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,11023.12,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $11023.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,363.03,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $363.03. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120043,Sale,2024-01-20,9522.79,,,Paid,,5000.0,,,S002,Standard Consulting,1.0,9522.79,Cash,C011,476.14,9046.65,5000.0,4522.79,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9522.79, totaling $9522.79. The cost amount for this transaction was $5000.00, with a tax amount of $476.14, leading to a total amount due of $9046.65. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240120044,Sale,2024-01-20,58141.88,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,58141.88,Account Receviable,C017,2907.09,55234.79,20000.0,38141.88,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $58141.88, totaling $58141.88. The cost amount for this transaction was $20000.00, with a tax amount of $2907.09, leading to a total amount due of $55234.79. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120045,Sale,2024-01-20,1915.39,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,1915.39,Account Receviable,C017,95.77,1819.62,1000.0,915.39,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1915.39, totaling $1915.39. The cost amount for this transaction was $1000.00, with a tax amount of $95.77, leading to a total amount due of $1819.62. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240120001,Sales Expenses,2024-01-20,15500.46,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $15500.46. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,363.03,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $363.03. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121047,Sale,2024-01-21,53934.4,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,53934.4,Account Receviable,C017,2696.72,51237.68,20000.0,33934.4,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $53934.40, totaling $53934.40. The cost amount for this transaction was $20000.00, with a tax amount of $2696.72, leading to a total amount due of $51237.68. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121048,Sale,2024-01-21,181654.5,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,181654.5,Account Receviable,C007,9082.73,172571.77,100000.0,81654.5,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $181654.50, totaling $181654.50. The cost amount for this transaction was $100000.00, with a tax amount of $9082.73, leading to a total amount due of $172571.77. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121049,Sale,2024-01-21,12736.6,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,12736.6,Account Receviable,C009,636.83,12099.77,5000.0,7736.6,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $12736.60, totaling $12736.60. The cost amount for this transaction was $5000.00, with a tax amount of $636.83, leading to a total amount due of $12099.77. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231020,Purchase,2023-12-31,20000.0,Director,Executive Director,Paid,Bank Transfer,20000.0,S006,Supplier 6,S003,Premium Consulting,1.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $20000.00, totaling $20000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240121001,Administrative Expenses,2024-01-21,17073.15,Director,Director,Paid,Cash,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $17073.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,361.25,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $361.25. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122050,Sale,2024-01-22,11667.43,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,11667.43,Account Receviable,C006,583.37,11084.06,5000.0,6667.43,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11667.43, totaling $11667.43. The cost amount for this transaction was $5000.00, with a tax amount of $583.37, leading to a total amount due of $11084.06. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240122051,Sale,2024-01-22,52739.99,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,52739.99,Account Receviable,C016,2637.0,50102.99,20000.0,32739.99,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $52739.99, totaling $52739.99. The cost amount for this transaction was $20000.00, with a tax amount of $2637.00, leading to a total amount due of $50102.99. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240122001,Sales Expenses,2024-01-22,18535.65,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $18535.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,361.25,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $361.25. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123053,Sale,2024-01-23,196484.2,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,196484.2,Account Receviable,C015,9824.21,186659.99,100000.0,96484.2,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $196484.20, totaling $196484.20. The cost amount for this transaction was $100000.00, with a tax amount of $9824.21, leading to a total amount due of $186659.99. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231021,Purchase,2023-12-31,60000.0,Director,Senior Supervisor,Paid,Cash,20000.0,S006,Supplier 6,S003,Premium Consulting,3.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240123001,Sales Expenses,2024-01-23,4983.09,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $4983.09. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,361.25,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $361.25. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231022,Purchase,2023-12-31,100000.0,Director,Senior Supervisor,Paid,Cash,100000.0,S004,Supplier 4,S004,Enterprise Solution,1.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $100000.00, totaling $100000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Purchase20231231023,Purchase,2023-12-31,15000.0,Director,Senior Supervisor,Paid,Bank Transfer,5000.0,S003,Supplier 3,S002,Standard Consulting,3.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $5000.00, totaling $15000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S003, and the supplier name is Supplier 3.",
Expense20240124001,Administrative Expenses,2024-01-24,5074.48,Director,Director,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $5074.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,7878.37,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $7878.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,359.92,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $359.92. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125056,Sale,2024-01-25,11498.77,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,11498.77,Account Receviable,C001,574.94,10923.83,5000.0,6498.77,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11498.77, totaling $11498.77. The cost amount for this transaction was $5000.00, with a tax amount of $574.94, leading to a total amount due of $10923.83. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125057,Sale,2024-01-25,53628.0,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,53628.0,Account Receviable,C004,2681.4,50946.6,20000.0,33628.0,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $53628.00, totaling $53628.00. The cost amount for this transaction was $20000.00, with a tax amount of $2681.40, leading to a total amount due of $50946.60. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125058,Sale,2024-01-25,218410.49,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,218410.49,Account Receviable,C004,10920.52,207489.97,100000.0,118410.49,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $218410.49, totaling $218410.49. The cost amount for this transaction was $100000.00, with a tax amount of $10920.52, leading to a total amount due of $207489.97. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240125001,Administrative Expenses,2024-01-25,13114.6,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $13114.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,359.92,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $359.92. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240126001,Sales Expenses,2024-01-26,8867.89,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $8867.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,16071.28,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $16071.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,359.92,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $359.92. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127060,Sale,2024-01-27,2220.88,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2220.88,Account Receviable,C002,111.04,2109.84,1000.0,1220.88,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2220.88, totaling $2220.88. The cost amount for this transaction was $1000.00, with a tax amount of $111.04, leading to a total amount due of $2109.84. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127061,Sale,2024-01-27,46461.67,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,46461.67,Account Receviable,C018,2323.08,44138.59,20000.0,26461.67,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $46461.67, totaling $46461.67. The cost amount for this transaction was $20000.00, with a tax amount of $2323.08, leading to a total amount due of $44138.59. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231024,Purchase,2023-12-31,40000.0,Director,Director,Unpaid,Account Payable,20000.0,S007,Supplier 7,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Director, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240127001,Administrative Expenses,2024-01-27,11151.43,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $11151.43. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,359.92,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $359.92. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231025,Purchase,2023-12-31,100000.0,Director,Director,Paid,Bank Transfer,100000.0,S006,Supplier 6,S004,Enterprise Solution,1.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $100000.00, totaling $100000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Director, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240128001,Sales Expenses,2024-01-28,15831.33,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $15831.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,351.02,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $351.02. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240129001,Administrative Expenses,2024-01-29,8003.02,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $8003.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,5842.01,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $5842.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,351.02,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $351.02. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130063,Sale,2024-01-30,236405.08,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,236405.08,Cash,C009,11820.25,224584.83,100000.0,136405.08,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $236405.08, totaling $236405.08. The cost amount for this transaction was $100000.00, with a tax amount of $11820.25, leading to a total amount due of $224584.83. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240130064,Sale,2024-01-30,13371.18,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,13371.18,Account Receviable,C020,668.56,12702.62,5000.0,8371.18,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $13371.18, totaling $13371.18. The cost amount for this transaction was $5000.00, with a tax amount of $668.56, leading to a total amount due of $12702.62. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240130065,Sale,2024-01-30,58898.91,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,58898.91,Account Receviable,C003,2944.95,55953.96,20000.0,38898.91,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $58898.91, totaling $58898.91. The cost amount for this transaction was $20000.00, with a tax amount of $2944.95, leading to a total amount due of $55953.96. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240130001,Sales Expenses,2024-01-30,4564.06,Director,Director,Paid,Cash,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $4564.06. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Expense20240130001,Sales Expenses,2024-01-30,2198.15,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $2198.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,351.02,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $351.02. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240131068,Sale,2024-01-31,53162.19,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,53162.19,Account Receviable,C005,2658.11,50504.08,20000.0,33162.19,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $53162.19, totaling $53162.19. The cost amount for this transaction was $20000.00, with a tax amount of $2658.11, leading to a total amount due of $50504.08. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240131069,Sale,2024-01-31,14272.77,,,Paid,,5000.0,,,S002,Standard Consulting,1.0,14272.77,Cash,C005,713.64,13559.13,5000.0,9272.77,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $14272.77, totaling $14272.77. The cost amount for this transaction was $5000.00, with a tax amount of $713.64, leading to a total amount due of $13559.13. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231026,Purchase,2023-12-31,300000.0,Director,Director,Paid,Bank Transfer,100000.0,S002,Supplier 2,S004,Enterprise Solution,3.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $100000.00, totaling $300000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Director, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240131001,Sales Expenses,2024-01-31,14186.79,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $14186.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,324.32,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $324.32. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240201071,Sale,2024-02-01,39826.86,,,Paid,,20000.0,,,S003,Premium Consulting,1.0,39826.86,Cash,C004,1991.34,37835.52,20000.0,19826.86,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $39826.86, totaling $39826.86. The cost amount for this transaction was $20000.00, with a tax amount of $1991.34, leading to a total amount due of $37835.52. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240201072,Sale,2024-02-01,14642.94,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,14642.94,Account Receviable,C003,732.15,13910.79,5000.0,9642.94,"On February 01, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $14642.94, totaling $14642.94. The cost amount for this transaction was $5000.00, with a tax amount of $732.15, leading to a total amount due of $13910.79. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231027,Purchase,2023-12-31,60000.0,Director,Executive Director,Paid,Bank Transfer,20000.0,S002,Supplier 2,S003,Premium Consulting,3.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Purchase20231231028,Purchase,2023-12-31,5000.0,Director,Senior Supervisor,Paid,Bank Transfer,5000.0,S007,Supplier 7,S002,Standard Consulting,1.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 1.0 units at a unit price of $5000.00, totaling $5000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240201001,Administrative Expenses,2024-02-01,18062.26,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Administrative Expenses, totaling $18062.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,45750.41,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $45750.41.",
