id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240111001,Sales Expenses,2024-01-11,28340.42,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Sales Expenses, totaling $28340.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240111001,Sales Expenses,2024-01-11,9036.91,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Sales Expenses, totaling $9036.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240111001,Administrative Expenses,2024-01-11,26851.28,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Administrative Expenses, totaling $26851.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240111011,Interest Receivables,2024-01-11,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 11, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240112044,Sale,2024-01-12,178308.04,,,Paid,,50000.0,,,P004,Premium Product D,2.0,89154.02,Cash,C019,8915.4,169392.64,100000.0,78308.04,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $89154.02, totaling $178308.04. The cost amount for this transaction was $100000.00, with a tax amount of $8915.40, leading to a total amount due of $169392.64. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240112045,Sale,2024-01-12,9056.94,,,Unpaid,,5000.0,,,P001,Premium Product A,1.0,9056.94,Account Receviable,C001,452.85,8604.09,5000.0,4056.94,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9056.94, totaling $9056.94. The cost amount for this transaction was $5000.00, with a tax amount of $452.85, leading to a total amount due of $8604.09. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240112001,Administrative Expenses,2024-01-12,13111.63,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Administrative Expenses, totaling $13111.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240112001,Administrative Expenses,2024-01-12,18806.62,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Administrative Expenses, totaling $18806.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240112012,Interest Receivables,2024-01-12,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 12, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240113046,Sale,2024-01-13,37955.74,,,Unpaid,,10000.0,,,P002,Premium Product B,2.0,18977.87,Account Receviable,C014,1897.79,36057.95,20000.0,17955.74,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $18977.87, totaling $37955.74. The cost amount for this transaction was $20000.00, with a tax amount of $1897.79, leading to a total amount due of $36057.95. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240113001,Sales Expenses,2024-01-13,11354.38,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $11354.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240113001,Sales Expenses,2024-01-13,12543.3,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $12543.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240113001,Sales Expenses,2024-01-13,6349.31,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $6349.31. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114050,Sale,2024-01-14,92038.5,,,Paid,,50000.0,,,P004,Premium Product D,1.0,92038.5,Cash,C001,4601.93,87436.57,50000.0,42038.5,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $92038.50, totaling $92038.50. The cost amount for this transaction was $50000.00, with a tax amount of $4601.93, leading to a total amount due of $87436.57. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240114051,Sale,2024-01-14,110271.84,,,Paid,,20000.0,,,P003,Premium Product C,3.0,36757.28,Cash,C009,5513.59,104758.25,60000.0,50271.84,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $36757.28, totaling $110271.84. The cost amount for this transaction was $60000.00, with a tax amount of $5513.59, leading to a total amount due of $104758.25. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240114052,Sale,2024-01-14,52870.89,,,Paid,,10000.0,,,P002,Premium Product B,3.0,17623.63,Cash,C013,2643.54,50227.35,30000.0,22870.89,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $17623.63, totaling $52870.89. The cost amount for this transaction was $30000.00, with a tax amount of $2643.54, leading to a total amount due of $50227.35. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231014,Purchase,2023-12-31,30000.0,Director,Senior Staff,Unpaid,Account Payable,10000.0,S002,Supplier 2,P002,Premium Product B,3.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $10000.00, totaling $30000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240114001,Sales Expenses,2024-01-14,11860.42,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $11860.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240114001,Sales Expenses,2024-01-14,15125.46,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $15125.46. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240114001,Sales Expenses,2024-01-14,12002.77,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $12002.77. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115056,Sale,2024-01-15,17622.36,,,Paid,,10000.0,,,P002,Premium Product B,1.0,17622.36,Cash,C016,881.12,16741.24,10000.0,7622.36,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $17622.36, totaling $17622.36. The cost amount for this transaction was $10000.00, with a tax amount of $881.12, leading to a total amount due of $16741.24. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115057,Sale,2024-01-15,68815.0,,,Paid,,20000.0,,,P003,Premium Product C,2.0,34407.5,Cash,C017,3440.75,65374.25,40000.0,28815.0,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $34407.50, totaling $68815.00. The cost amount for this transaction was $40000.00, with a tax amount of $3440.75, leading to a total amount due of $65374.25. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115058,Sale,2024-01-15,18852.77,,,Paid,,10000.0,,,P002,Premium Product B,1.0,18852.77,Cash,C015,942.64,17910.13,10000.0,8852.77,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $18852.77, totaling $18852.77. The cost amount for this transaction was $10000.00, with a tax amount of $942.64, leading to a total amount due of $17910.13. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231015,Purchase,2023-12-31,180000.0,Director,Senior Staff,Paid,Cash,20000.0,S003,Supplier 3,P003,Premium Product C,9.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $20000.00, totaling $180000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S003, and the supplier name is Supplier 3.",
Purchase20231231016,Purchase,2023-12-31,70000.0,Director,Senior Staff,Paid,Cash,10000.0,S004,Supplier 4,P002,Premium Product B,7.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $10000.00, totaling $70000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240115001,Sales Expenses,2024-01-15,5900.26,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $5900.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,10331.98,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $10331.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116061,Sale,2024-01-16,36507.61,,,Unpaid,,20000.0,,,P003,Premium Product C,1.0,36507.61,Account Receviable,C020,1825.38,34682.23,20000.0,16507.61,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $36507.61, totaling $36507.61. The cost amount for this transaction was $20000.00, with a tax amount of $1825.38, leading to a total amount due of $34682.23. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240116062,Sale,2024-01-16,113277.99,,,Unpaid,,20000.0,,,P003,Premium Product C,3.0,37759.33,Account Receviable,C018,5663.9,107614.09,60000.0,53277.99,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $37759.33, totaling $113277.99. The cost amount for this transaction was $60000.00, with a tax amount of $5663.90, leading to a total amount due of $107614.09. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240116001,Financial Expenses,2024-01-16,3198.05,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $3198.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,17776.17,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $17776.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117063,Sale,2024-01-17,284707.14,,,Paid,,50000.0,,,P004,Premium Product D,3.0,94902.38,Cash,C008,14235.36,270471.78,150000.0,134707.14,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $94902.38, totaling $284707.14. The cost amount for this transaction was $150000.00, with a tax amount of $14235.36, leading to a total amount due of $270471.78. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240117064,Sale,2024-01-17,104527.53,,,Paid,,20000.0,,,P003,Premium Product C,3.0,34842.51,Cash,C003,5226.38,99301.15,60000.0,44527.53,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $34842.51, totaling $104527.53. The cost amount for this transaction was $60000.00, with a tax amount of $5226.38, leading to a total amount due of $99301.15. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240117065,Sale,2024-01-17,38960.69,,,Paid,,20000.0,,,P003,Premium Product C,1.0,38960.69,Cash,C005,1948.03,37012.66,20000.0,18960.69,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $38960.69, totaling $38960.69. The cost amount for this transaction was $20000.00, with a tax amount of $1948.03, leading to a total amount due of $37012.66. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231017,Purchase,2023-12-31,120000.0,Director,Senior Staff,Paid,Cash,20000.0,S009,Supplier 9,P003,Premium Product C,6.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $20000.00, totaling $120000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240117001,Sales Expenses,2024-01-17,18815.57,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $18815.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,10465.12,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $10465.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,435.21,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $435.21. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118068,Sale,2024-01-18,88728.79,,,Paid,,50000.0,,,P004,Premium Product D,1.0,88728.79,Cash,C013,4436.44,84292.35,50000.0,38728.79,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $88728.79, totaling $88728.79. The cost amount for this transaction was $50000.00, with a tax amount of $4436.44, leading to a total amount due of $84292.35. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118069,Sale,2024-01-18,279058.17,,,Paid,,50000.0,,,P004,Premium Product D,3.0,93019.39,Cash,C019,13952.91,265105.26,150000.0,129058.17,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $93019.39, totaling $279058.17. The cost amount for this transaction was $150000.00, with a tax amount of $13952.91, leading to a total amount due of $265105.26. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118070,Sale,2024-01-18,182159.24,,,Unpaid,,50000.0,,,P004,Premium Product D,2.0,91079.62,Account Receviable,C003,9107.96,173051.28,100000.0,82159.24,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $91079.62, totaling $182159.24. The cost amount for this transaction was $100000.00, with a tax amount of $9107.96, leading to a total amount due of $173051.28. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240118071,Sale,2024-01-18,70288.28,,,Paid,,20000.0,,,P003,Premium Product C,2.0,35144.14,Cash,C012,3514.41,66773.87,40000.0,30288.28,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $35144.14, totaling $70288.28. The cost amount for this transaction was $40000.00, with a tax amount of $3514.41, leading to a total amount due of $66773.87. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,321724.42,,,Paid,Bank Transfer,,S002,Supplier 2,,,,,,,,,,,Processing Equipment4,Processing Equipment,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $321724.42. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240118001,Sales Expenses,2024-01-18,4427.86,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $4427.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240118001,Sales Expenses,2024-01-18,21620.4,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $21620.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240118001,Administrative Expenses,2024-01-18,24374.88,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $24374.88. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,406.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $406.58. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119074,Sale,2024-01-19,35690.12,,,Paid,,10000.0,,,P002,Premium Product B,2.0,17845.06,Cash,C001,1784.51,33905.61,20000.0,15690.12,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17845.06, totaling $35690.12. The cost amount for this transaction was $20000.00, with a tax amount of $1784.51, leading to a total amount due of $33905.61. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119075,Sale,2024-01-19,71523.06,,,Paid,,20000.0,,,P003,Premium Product C,2.0,35761.53,Cash,C004,3576.15,67946.91,40000.0,31523.06,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $35761.53, totaling $71523.06. The cost amount for this transaction was $40000.00, with a tax amount of $3576.15, leading to a total amount due of $67946.91. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231018,Purchase,2023-12-31,150000.0,Director,Senior Staff,Unpaid,Account Payable,50000.0,S002,Supplier 2,P004,Premium Product D,3.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $50000.00, totaling $150000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Purchase20231231019,Purchase,2023-12-31,200000.0,Director,Senior Staff,Unpaid,Account Payable,20000.0,S008,Supplier 8,P003,Premium Product C,10.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 10.0 units at a unit price of $20000.00, totaling $200000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240119001,Sales Expenses,2024-01-19,22759.36,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $22759.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,26436.52,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $26436.52. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,27619.24,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $27619.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,406.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $406.58. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120079,Sale,2024-01-20,19830.74,,,Paid,,10000.0,,,P002,Premium Product B,1.0,19830.74,Cash,C007,991.54,18839.2,10000.0,9830.74,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $19830.74, totaling $19830.74. The cost amount for this transaction was $10000.00, with a tax amount of $991.54, leading to a total amount due of $18839.20. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240120080,Sale,2024-01-20,186634.74,,,Unpaid,,50000.0,,,P004,Premium Product D,2.0,93317.37,Account Receviable,C012,9331.74,177303.0,100000.0,86634.74,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $93317.37, totaling $186634.74. The cost amount for this transaction was $100000.00, with a tax amount of $9331.74, leading to a total amount due of $177303.00. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120081,Sale,2024-01-20,26980.47,,,Paid,,5000.0,,,P001,Premium Product A,3.0,8993.49,Cash,C016,1349.02,25631.45,15000.0,11980.47,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $8993.49, totaling $26980.47. The cost amount for this transaction was $15000.00, with a tax amount of $1349.02, leading to a total amount due of $25631.45. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231020,Purchase,2023-12-31,250000.0,Director,Senior Staff,Paid,Bank Transfer,50000.0,S006,Supplier 6,P004,Premium Product D,5.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $50000.00, totaling $250000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240120001,Sales Expenses,2024-01-20,9258.76,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $9258.76. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240120001,Sales Expenses,2024-01-20,28361.28,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $28361.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,11125.47,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $11125.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,384.33,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $384.33. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121084,Sale,2024-01-21,34140.7,,,Paid,,10000.0,,,P002,Premium Product B,2.0,17070.35,Cash,C017,1707.03,32433.67,20000.0,14140.7,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17070.35, totaling $34140.70. The cost amount for this transaction was $20000.00, with a tax amount of $1707.03, leading to a total amount due of $32433.67. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240121085,Sale,2024-01-21,8657.27,,,Unpaid,,5000.0,,,P001,Premium Product A,1.0,8657.27,Account Receviable,C015,432.86,8224.41,5000.0,3657.27,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $8657.27, totaling $8657.27. The cost amount for this transaction was $5000.00, with a tax amount of $432.86, leading to a total amount due of $8224.41. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121086,Sale,2024-01-21,37525.5,,,Paid,,20000.0,,,P003,Premium Product C,1.0,37525.5,Cash,C002,1876.28,35649.22,20000.0,17525.5,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $37525.50, totaling $37525.50. The cost amount for this transaction was $20000.00, with a tax amount of $1876.28, leading to a total amount due of $35649.22. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240121001,Financial Expenses,2024-01-21,11963.08,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Financial Expenses, totaling $11963.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240121001,Financial Expenses,2024-01-21,4946.51,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Financial Expenses, totaling $4946.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,384.33,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $384.33. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122087,Sale,2024-01-22,19669.54,,,Paid,,5000.0,,,P001,Premium Product A,2.0,9834.77,Cash,C020,983.48,18686.06,10000.0,9669.54,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9834.77, totaling $19669.54. The cost amount for this transaction was $10000.00, with a tax amount of $983.48, leading to a total amount due of $18686.06. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240122088,Sale,2024-01-22,85414.29,,,Paid,,50000.0,,,P004,Premium Product D,1.0,85414.29,Cash,C017,4270.71,81143.58,50000.0,35414.29,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $85414.29, totaling $85414.29. The cost amount for this transaction was $50000.00, with a tax amount of $4270.71, leading to a total amount due of $81143.58. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240122089,Sale,2024-01-22,93377.7,,,Paid,,50000.0,,,P004,Premium Product D,1.0,93377.7,Cash,C001,4668.89,88708.81,50000.0,43377.7,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $93377.70, totaling $93377.70. The cost amount for this transaction was $50000.00, with a tax amount of $4668.89, leading to a total amount due of $88708.81. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231021,Purchase,2023-12-31,500000.0,Director,Senior Staff,Paid,Bank Transfer,50000.0,S005,Supplier 5,P004,Premium Product D,10.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 10.0 units at a unit price of $50000.00, totaling $500000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Purchase20231231022,Purchase,2023-12-31,45000.0,Director,Senior Staff,Unpaid,Account Payable,5000.0,S006,Supplier 6,P001,Premium Product A,9.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $5000.00, totaling $45000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
