id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Interest20240112012,Interest Receivables,2024-01-12,108.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 12, 2024, an invoice was issued for a Interest Receivables, totaling $108.58. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240113029,Sale,2024-01-13,44492.22,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,22246.11,Cash,C015,2224.61,42267.61,40000.0,4492.22,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $22246.11, totaling $44492.22. The cost amount for this transaction was $40000.00, with a tax amount of $2224.61, leading to a total amount due of $42267.61. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,516936.0,,,Paid,Bank Transfer,,S005,Supplier 5,,,,,,,,,,,Processing Equipment4,Processing Equipment,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $516936.00. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240113001,Administrative Expenses,2024-01-13,42993.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $42993.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240113001,Sales Expenses,2024-01-13,37014.05,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $37014.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240113001,Administrative Expenses,2024-01-13,48865.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $48865.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114031,Sale,2024-01-14,174561.21,,,Unpaid,,50000.0,,,P003,Chemical Product C,3.0,58187.07,Account Receviable,C004,8728.06,165833.15,150000.0,24561.21,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $58187.07, totaling $174561.21. The cost amount for this transaction was $150000.00, with a tax amount of $8728.06, leading to a total amount due of $165833.15. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231010,Purchase,2023-12-31,1250000.0,Director,Supervisor,Unpaid,Account Payable,50000.0,S002,Supplier 2,P003,Chemical Product C,25.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 25.0 units at a unit price of $50000.00, totaling $1250000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240114001,Administrative Expenses,2024-01-14,7035.36,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $7035.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Administrative Expenses,2024-01-14,26558.77,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $26558.77. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Administrative Expenses,2024-01-14,16903.92,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $16903.92. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Administrative Expenses,2024-01-14,14371.35,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $14371.35. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115032,Sale,2024-01-15,278375.6,,,Unpaid,,50000.0,,,P003,Chemical Product C,4.0,69593.9,Account Receviable,C006,13918.78,264456.82,200000.0,78375.6,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $69593.90, totaling $278375.60. The cost amount for this transaction was $200000.00, with a tax amount of $13918.78, leading to a total amount due of $264456.82. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240115033,Sale,2024-01-15,52896.84,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,13224.21,Cash,C007,2644.84,50252.0,40000.0,12896.84,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $13224.21, totaling $52896.84. The cost amount for this transaction was $40000.00, with a tax amount of $2644.84, leading to a total amount due of $50252.00. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240115001,Administrative Expenses,2024-01-15,17026.89,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $17026.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,13338.45,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $13338.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,32685.71,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $32685.71. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116034,Sale,2024-01-16,57166.55,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,11433.31,Cash,C007,2858.33,54308.22,50000.0,7166.55,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $11433.31, totaling $57166.55. The cost amount for this transaction was $50000.00, with a tax amount of $2858.33, leading to a total amount due of $54308.22. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240116035,Sale,2024-01-16,113297.76,,,Unpaid,,50000.0,,,P003,Chemical Product C,2.0,56648.88,Account Receviable,C016,5664.89,107632.87,100000.0,13297.76,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $56648.88, totaling $113297.76. The cost amount for this transaction was $100000.00, with a tax amount of $5664.89, leading to a total amount due of $107632.87. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231011,Purchase,2023-12-31,60000.0,Director,Supervisor,Paid,Cash,10000.0,S009,Supplier 9,P001,Chemical Product A,6.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $10000.00, totaling $60000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240116001,Administrative Expenses,2024-01-16,8734.35,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $8734.35. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,11077.66,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $11077.66. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117036,Sale,2024-01-17,63542.4,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,12708.48,Account Receviable,C017,3177.12,60365.28,50000.0,13542.4,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $12708.48, totaling $63542.40. The cost amount for this transaction was $50000.00, with a tax amount of $3177.12, leading to a total amount due of $60365.28. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231012,Purchase,2023-12-31,210000.0,Director,Supervisor,Unpaid,Account Payable,10000.0,S006,Supplier 6,P001,Chemical Product A,21.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 21.0 units at a unit price of $10000.00, totaling $210000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240117001,Administrative Expenses,2024-01-17,44625.32,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $44625.32. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240117001,Administrative Expenses,2024-01-17,5519.89,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $5519.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240117001,Administrative Expenses,2024-01-17,33594.43,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $33594.43. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,21791.16,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $21791.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118038,Sale,2024-01-18,53436.74,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,26718.37,Cash,C006,2671.84,50764.9,40000.0,13436.74,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $26718.37, totaling $53436.74. The cost amount for this transaction was $40000.00, with a tax amount of $2671.84, leading to a total amount due of $50764.90. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118039,Sale,2024-01-18,124386.6,,,Unpaid,,20000.0,,,P002,Chemical Product B,5.0,24877.32,Account Receviable,C012,6219.33,118167.27,100000.0,24386.6,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $24877.32, totaling $124386.60. The cost amount for this transaction was $100000.00, with a tax amount of $6219.33, leading to a total amount due of $118167.27. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240118001,Sales Expenses,2024-01-18,13163.67,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $13163.67. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240118001,Administrative Expenses,2024-01-18,37457.59,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $37457.59. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240118001,Sales Expenses,2024-01-18,8368.24,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $8368.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119042,Sale,2024-01-19,112837.34,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,56418.67,Cash,C013,5641.87,107195.47,100000.0,12837.34,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $56418.67, totaling $112837.34. The cost amount for this transaction was $100000.00, with a tax amount of $5641.87, leading to a total amount due of $107195.47. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119043,Sale,2024-01-19,494053.68,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,123513.42,Cash,C016,24702.68,469351.0,400000.0,94053.68,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $123513.42, totaling $494053.68. The cost amount for this transaction was $400000.00, with a tax amount of $24702.68, leading to a total amount due of $469351.00. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240119001,Financial Expenses,2024-01-19,33891.91,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Financial Expenses, totaling $33891.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,12615.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $12615.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120044,Sale,2024-01-20,272732.32,,,Unpaid,,50000.0,,,P003,Chemical Product C,4.0,68183.08,Account Receviable,C018,13636.62,259095.7,200000.0,72732.32,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $68183.08, totaling $272732.32. The cost amount for this transaction was $200000.00, with a tax amount of $13636.62, leading to a total amount due of $259095.70. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240120001,Administrative Expenses,2024-01-20,12228.77,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $12228.77. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,34585.38,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $34585.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,8887.24,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $8887.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,27753.21,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $27753.21. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121045,Sale,2024-01-21,111510.49,,,Unpaid,,100000.0,,,P004,Chemical Product D,1.0,111510.49,Account Receviable,C006,5575.52,105934.97,100000.0,11510.49,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $111510.49, totaling $111510.49. The cost amount for this transaction was $100000.00, with a tax amount of $5575.52, leading to a total amount due of $105934.97. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121046,Sale,2024-01-21,66672.84,,,Unpaid,,20000.0,,,P002,Chemical Product B,3.0,22224.28,Account Receviable,C003,3333.64,63339.2,60000.0,6672.84,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $22224.28, totaling $66672.84. The cost amount for this transaction was $60000.00, with a tax amount of $3333.64, leading to a total amount due of $63339.20. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240121001,Administrative Expenses,2024-01-21,29779.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $29779.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,48450.19,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $48450.19. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,37480.09,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $37480.09. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,32410.37,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $32410.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,62.57,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $62.57. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122047,Sale,2024-01-22,379472.4,,,Paid,,100000.0,,,P004,Chemical Product D,3.0,126490.8,Cash,C002,18973.62,360498.78,300000.0,79472.4,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $126490.80, totaling $379472.40. The cost amount for this transaction was $300000.00, with a tax amount of $18973.62, leading to a total amount due of $360498.78. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,491117.63,,,Paid,Bank Transfer,,S006,Supplier 6,,,,,,,,,,,Chemical Production Line5,Chemical Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $491117.63. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240122001,Financial Expenses,2024-01-22,37551.36,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Financial Expenses, totaling $37551.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,22362.86,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $22362.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,44737.88,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $44737.88. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Financial Expenses,2024-01-22,12695.17,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Financial Expenses, totaling $12695.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,18.86,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $18.86. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123048,Sale,2024-01-23,576826.9,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,115365.38,Cash,C002,28841.35,547985.55,500000.0,76826.9,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $115365.38, totaling $576826.90. The cost amount for this transaction was $500000.00, with a tax amount of $28841.35, leading to a total amount due of $547985.55. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240123049,Sale,2024-01-23,59988.65,,,Paid,,50000.0,,,P003,Chemical Product C,1.0,59988.65,Cash,C001,2999.43,56989.22,50000.0,9988.65,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $59988.65, totaling $59988.65. The cost amount for this transaction was $50000.00, with a tax amount of $2999.43, leading to a total amount due of $56989.22. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231013,Purchase,2023-12-31,800000.0,Director,Supervisor,Paid,Bank Transfer,100000.0,S002,Supplier 2,P004,Chemical Product D,8.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $100000.00, totaling $800000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Transfer20240123001,Cash to bank transfer,2024-01-23,100000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240123001,Cash to bank transfer,2024-01-23,100000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240123001,Financial Expenses,2024-01-23,44003.81,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Financial Expenses, totaling $44003.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Transfer20240123001,Cash to bank transfer,2024-01-23,100000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240123001,Administrative Expenses,2024-01-23,35906.0,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $35906.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Transfer20240123001,Cash to bank transfer,2024-01-23,100000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240123001,Administrative Expenses,2024-01-23,32768.34,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $32768.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Transfer20240123001,Cash to bank transfer,2024-01-23,100000.0,,,,,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240123001,Administrative Expenses,2024-01-23,16642.6,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $16642.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,-7.84,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $-7.84. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124050,Sale,2024-01-24,234776.84,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,58694.21,Cash,C010,11738.84,223038.0,200000.0,34776.84,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $58694.21, totaling $234776.84. The cost amount for this transaction was $200000.00, with a tax amount of $11738.84, leading to a total amount due of $223038.00. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240124001,Cash to bank transfer,2024-01-24,100000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Purchase20231231014,Purchase,2023-12-31,400000.0,Director,Supervisor,Paid,Bank Transfer,20000.0,S005,Supplier 5,P002,Chemical Product B,20.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 20.0 units at a unit price of $20000.00, totaling $400000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Transfer20240124001,Cash to bank transfer,2024-01-24,100000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240124001,Administrative Expenses,2024-01-24,31252.23,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $31252.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Transfer20240124001,Cash to bank transfer,2024-01-24,100000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240124001,Administrative Expenses,2024-01-24,43724.3,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $43724.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,-16.74,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $-16.74. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125051,Sale,2024-01-25,69864.95,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,13972.99,Account Receviable,C017,3493.25,66371.7,50000.0,19864.95,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $13972.99, totaling $69864.95. The cost amount for this transaction was $50000.00, with a tax amount of $3493.25, leading to a total amount due of $66371.70. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125052,Sale,2024-01-25,23176.48,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,11588.24,Cash,C003,1158.82,22017.66,20000.0,3176.48,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $11588.24, totaling $23176.48. The cost amount for this transaction was $20000.00, with a tax amount of $1158.82, leading to a total amount due of $22017.66. The receive_method of this transaction was cash, and this transaction was paid.",
