id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Sale20240125051,Sale,2024-01-25,2024-01-25,69864.95,69864.95,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,13972.99,Account Receviable,C017,3493.25,66371.7,50000.0,19864.949999999997,,
Sale20240125052,Sale,2024-01-25,2024-01-25,23176.48,23176.48,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,11588.24,Cash,C003,1158.82,22017.66,20000.0,3176.4799999999996,,
Transfer20240125001,Cash to bank transfer,2024-01-25,2024-01-25,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240125001,Cash to bank transfer,2024-01-25,2024-01-25,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240125001,Cash to bank transfer,2024-01-25,2024-01-25,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240125001,Administrative Expenses,2024-01-25,2024-01-25,31436.03,31436.03,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240125001,Financial Expenses,2024-01-25,2024-01-25,38673.0,38673.0,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240125025,Interest Receivables,2024-01-25,2024-01-25,9.96322693,9.96322693,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240126053,Sale,2024-01-26,2024-01-26,195282.75,195282.75,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,65094.25,Cash,C015,9764.14,185518.61,150000.0,45282.75,,
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,2023-12-31,585150.04,585150.04,,,Paid,Bank Transfer,,S003,Supplier 3,,,,,,,,,,,Processing Equipment6,Processing Equipment
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240126001,Sales Expenses,2024-01-26,2024-01-26,18064.84,18064.84,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240126001,Administrative Expenses,2024-01-26,2024-01-26,38281.69,38281.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240126026,Interest Receivables,2024-01-26,2024-01-26,2.384873369999996,2.384873369999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240127055,Sale,2024-01-27,2024-01-27,296311.5,296311.5,,,Paid,,50000.0,,,P003,Chemical Product C,5.0,59262.3,Cash,C017,14815.58,281495.92,250000.0,46311.5,,
Transfer20240127001,Cash to bank transfer,2024-01-27,2024-01-27,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Purchase20231231015,Purchase,2023-12-31,2023-12-31,1300000.0,1300000.0,Director,Supervisor,Paid,Cash,50000.0,S009,Supplier 9,P003,Chemical Product C,26.0,50000.0,,,,,,,,
Expense20240127001,Sales Expenses,2024-01-27,2024-01-27,12161.94,12161.94,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Financial Expenses,2024-01-27,2024-01-27,46595.61,46595.61,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Administrative Expenses,2024-01-27,2024-01-27,34903.41,34903.41,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Administrative Expenses,2024-01-27,2024-01-27,35609.13,35609.13,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240127027,Interest Receivables,2024-01-27,2024-01-27,11.284873369999996,11.284873369999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240128057,Sale,2024-01-28,2024-01-28,672051.5,672051.5,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,134410.3,Cash,C011,33602.58,638448.92,500000.0,172051.5,,
Expense20240128001,Sales Expenses,2024-01-28,2024-01-28,43295.22,43295.22,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Financial Expenses,2024-01-28,2024-01-28,16802.64,16802.64,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Administrative Expenses,2024-01-28,2024-01-28,40454.46,40454.46,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Financial Expenses,2024-01-28,2024-01-28,29863.94,29863.94,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240128028,Interest Receivables,2024-01-28,2024-01-28,11.284873369999996,11.284873369999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
