id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_cost_per_unit,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240114001,Sales Expenses,2024-01-14,20961.17,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $20961.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240114001,Administrative Expenses,2024-01-14,47843.0,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $47843.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115025,Sale,2024-01-15,130993.41,,,Paid,100000.0,,,,P004,Chemical Product D,1.0,130993.41,Cash,C001,6549.67,124443.74,100000.0,30993.41,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $130993.41, totaling $130993.41. The cost amount for this transaction was $100000.00, with a tax amount of $6549.67, leading to a total amount due of $124443.74. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240115001,Administrative Expenses,2024-01-15,15604.83,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $15604.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,29391.07,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $29391.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,21940.27,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $21940.27. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,22034.08,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $22034.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116027,Sale,2024-01-16,61926.77,,,Paid,50000.0,,,,P003,Chemical Product C,1.0,61926.77,Cash,C012,3096.34,58830.43,50000.0,11926.77,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $61926.77, totaling $61926.77. The cost amount for this transaction was $50000.00, with a tax amount of $3096.34, leading to a total amount due of $58830.43. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240116001,Financial Expenses,2024-01-16,31927.44,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $31927.44. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,42323.14,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $42323.14. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117028,Sale,2024-01-17,63229.5,,,Unpaid,10000.0,,,,P001,Chemical Product A,5.0,12645.9,Cash,C008,2529.18,48054.42,40000.0,10583.6,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $12645.90, totaling $50583.60. The cost amount for this transaction was $40000.00, with a tax amount of $2529.18, leading to a total amount due of $48054.42. The receive_method of this transaction was cash, and this transaction was paid.","[{'Original quantity': 4.0, 'Recorded quantity': 5, 'id': 'Sale20240117028'}, {'Recorded payment/receipt_status': 'Unpaid', 'Original payment/receipt_status': 'Paid', 'id': 'Sale20240117028'}]"
Purchase20231231008,Purchase,2023-12-31,360000.0,Director,Senior Staff,Paid,20000.0,Cash,S001,Supplier 1,P002,Chemical Product B,18.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 18.0 units at a unit price of $20000.00, totaling $360000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240117001,Financial Expenses,2024-01-17,29757.34,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Financial Expenses, totaling $29757.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,29738.59,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $29738.59. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118030,Sale,2024-01-18,203158.77,,,Unpaid,50000.0,,,,P003,Chemical Product C,3.0,67719.59,Account Receviable,C009,10157.94,193000.83,150000.0,53158.77,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $67719.59, totaling $203158.77. The cost amount for this transaction was $150000.00, with a tax amount of $10157.94, leading to a total amount due of $193000.83. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240118001,Sales Expenses,2024-01-18,37534.63,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $37534.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240118001,Administrative Expenses,2024-01-18,32651.74,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $32651.74. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240118001,Administrative Expenses,2024-01-18,28486.49,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Administrative Expenses, totaling $28486.49. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240118001,Financial Expenses,2024-01-18,26868.6,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Financial Expenses, totaling $26868.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119032,Sale,2024-01-19,63059.49,,,Paid,50000.0,,,,P003,Chemical Product C,1.0,63059.49,Cash,C009,3152.97,59906.52,50000.0,13059.49,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $63059.49, totaling $63059.49. The cost amount for this transaction was $50000.00, with a tax amount of $3152.97, leading to a total amount due of $59906.52. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119033,Sale,2024-01-19,590628.7,,,Unpaid,100000.0,,,,P004,Chemical Product D,5.0,118125.74,Account Receviable,C011,29531.43,561097.27,500000.0,90628.7,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $118125.74, totaling $590628.70. The cost amount for this transaction was $500000.00, with a tax amount of $29531.43, leading to a total amount due of $561097.27. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240119001,Administrative Expenses,2024-01-19,10993.37,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $10993.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,21768.35,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $21768.35. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,46611.52,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $46611.52. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,17665.16,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $17665.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240120001,Administrative Expenses,2024-01-20,29784.6,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $29784.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,40883.62,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $40883.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,46541.38,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $46541.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121035,Sale,2024-01-21,402869.4,,,Paid,100000.0,,,,P004,Chemical Product D,3.0,134289.8,Cash,C006,20143.47,382725.93,300000.0,102869.4,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $134289.80, totaling $402869.40. The cost amount for this transaction was $300000.00, with a tax amount of $20143.47, leading to a total amount due of $382725.93. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240121001,Administrative Expenses,2024-01-21,18315.02,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $18315.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,8545.74,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $8545.74. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,18158.55,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $18158.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,32109.91,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $32109.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122036,Sale,2024-01-22,67982.82,,,Unpaid,20000.0,,,,P002,Chemical Product B,3.0,22660.94,Account Receviable,C017,3399.14,64583.68,60000.0,7982.82,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $22660.94, totaling $67982.82. The cost amount for this transaction was $60000.00, with a tax amount of $3399.14, leading to a total amount due of $64583.68. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240122037,Sale,2024-01-22,119369.05,,,Paid,20000.0,,,,P002,Chemical Product B,5.0,23873.81,Cash,C015,5968.45,113400.6,100000.0,19369.05,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $23873.81, totaling $119369.05. The cost amount for this transaction was $100000.00, with a tax amount of $5968.45, leading to a total amount due of $113400.60. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240122001,Administrative Expenses,2024-01-22,11709.19,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $11709.19. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,32267.39,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $32267.39. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,16639.02,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $16639.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123038,Sale,2024-01-23,54818.96,,,Paid,10000.0,,,,P001,Chemical Product A,4.0,13704.74,Cash,C015,2740.95,52078.01,40000.0,14818.96,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $13704.74, totaling $54818.96. The cost amount for this transaction was $40000.00, with a tax amount of $2740.95, leading to a total amount due of $52078.01. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240123001,Sales Expenses,2024-01-23,23534.84,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $23534.84. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240123001,Sales Expenses,2024-01-23,28144.96,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $28144.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,16.43,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $16.43. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124041,Sale,2024-01-24,121475.35,,,Unpaid,20000.0,,,,P002,Chemical Product B,5.0,24295.07,Account Receviable,C014,6073.77,115401.58,100000.0,21475.35,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $24295.07, totaling $121475.35. The cost amount for this transaction was $100000.00, with a tax amount of $6073.77, leading to a total amount due of $115401.58. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124042,Sale,2024-01-24,51480.08,,,Unpaid,10000.0,,,,P001,Chemical Product A,4.0,12870.02,Account Receviable,C007,2574.0,48906.08,40000.0,11480.08,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $12870.02, totaling $51480.08. The cost amount for this transaction was $40000.00, with a tax amount of $2574.00, leading to a total amount due of $48906.08. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231009,Purchase,2023-12-31,130000.0,Director,Staff,Paid,10000.0,Bank Transfer,S005,Supplier 5,P001,Chemical Product A,13.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 13.0 units at a unit price of $10000.00, totaling $130000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Transfer20240124001,Cash to bank transfer,2024-01-24,100000.0,,,,,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240124001,Administrative Expenses,2024-01-24,26837.61,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $26837.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,43338.25,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $43338.25. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Financial Expenses,2024-01-24,25398.81,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $25398.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,13.76,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $13.76. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125044,Sale,2024-01-25,124952.5,,,Unpaid,20000.0,,,,P002,Chemical Product B,5.0,24990.5,Account Receviable,C008,6247.62,118704.88,100000.0,24952.5,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $24990.50, totaling $124952.50. The cost amount for this transaction was $100000.00, with a tax amount of $6247.62, leading to a total amount due of $118704.88. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125045,Sale,2024-01-25,24341.12,,,Unpaid,10000.0,,,,P001,Chemical Product A,2.0,12170.56,Account Receviable,C013,1217.06,23124.06,20000.0,4341.12,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $12170.56, totaling $24341.12. The cost amount for this transaction was $20000.00, with a tax amount of $1217.06, leading to a total amount due of $23124.06. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231010,Purchase,2023-12-31,240000.0,Director,Staff,Paid,20000.0,Bank Transfer,S009,Supplier 9,P002,Chemical Product B,12.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 12.0 units at a unit price of $20000.00, totaling $240000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Transfer20240125001,Cash to bank transfer,2024-01-25,100000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240125001,Cash to bank transfer,2024-01-25,100000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240125001,Administrative Expenses,2024-01-25,49455.79,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $49455.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,32264.01,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $32264.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,14425.02,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $14425.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,19122.72,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $19122.72. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,10.2,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $10.20. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126047,Sale,2024-01-26,168960.87,,,Paid,50000.0,,,,P003,Chemical Product C,3.0,56320.29,Cash,C004,8448.04,160512.83,150000.0,18960.87,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $56320.29, totaling $168960.87. The cost amount for this transaction was $150000.00, with a tax amount of $8448.04, leading to a total amount due of $160512.83. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240126001,Sales Expenses,2024-01-26,17257.26,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $17257.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,39928.97,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $39928.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Financial Expenses,2024-01-26,6607.96,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $6607.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,10.2,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $10.20. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127050,Sale,2024-01-27,120789.8,,,Paid,50000.0,,,,P003,Chemical Product C,2.0,60394.9,Cash,C016,6039.49,114750.31,100000.0,20789.8,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $60394.90, totaling $120789.80. The cost amount for this transaction was $100000.00, with a tax amount of $6039.49, leading to a total amount due of $114750.31. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231011,Purchase,2023-12-31,1450000.0,Director,Senior Staff,Paid,50000.0,Bank Transfer,S001,Supplier 1,P003,Chemical Product C,29.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 29.0 units at a unit price of $50000.00, totaling $1450000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Transfer20240127001,Cash to bank transfer,2024-01-27,100000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240127001,Administrative Expenses,2024-01-27,38008.2,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $38008.20. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240127001,Cash to bank transfer,2024-01-27,100000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240127001,Administrative Expenses,2024-01-27,34293.4,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $34293.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240127001,Cash to bank transfer,2024-01-27,100000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240127001,Sales Expenses,2024-01-27,17136.65,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $17136.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,-92.15,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $-92.15. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128052,Sale,2024-01-28,12697.67,,,Paid,10000.0,,,,P001,Chemical Product A,1.0,12697.67,Cash,C020,634.88,12062.79,10000.0,2697.67,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $12697.67, totaling $12697.67. The cost amount for this transaction was $10000.00, with a tax amount of $634.88, leading to a total amount due of $12062.79. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128053,Sale,2024-01-28,113413.1,,,Unpaid,20000.0,,,,P002,Chemical Product B,5.0,22682.62,Account Receviable,C008,5670.66,107742.44,100000.0,13413.1,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $22682.62, totaling $113413.10. The cost amount for this transaction was $100000.00, with a tax amount of $5670.66, leading to a total amount due of $107742.44. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Transfer20240128001,Cash to bank transfer,2024-01-28,100000.0,,,,,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240128001,Cash to bank transfer,2024-01-28,100000.0,,,,,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240128001,Cash to bank transfer,2024-01-28,100000.0,,,,,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240128001,Administrative Expenses,2024-01-28,24318.13,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $24318.13. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240128001,Cash to bank transfer,2024-01-28,100000.0,,,,,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
