id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240112025,Sale,2024-01-12,23109.22,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,23109.22,Account Receviable,C007,1155.46,21953.76,20000.0,3109.22,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $23109.22, totaling $23109.22. The cost amount for this transaction was $20000.00, with a tax amount of $1155.46, leading to a total amount due of $21953.76. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240112001,Sales Expenses,2024-01-12,12155.09,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Sales Expenses, totaling $12155.09. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240112001,Administrative Expenses,2024-01-12,28457.47,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Administrative Expenses, totaling $28457.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240112012,Interest Receivables,2024-01-12,84.51,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 12, 2024, an invoice was issued for a Interest Receivables, totaling $84.51. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240113027,Sale,2024-01-13,38632.17,,,Paid,,10000.0,,,P001,Chemical Product A,3.0,12877.39,Cash,C008,1931.61,36700.56,30000.0,8632.17,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $12877.39, totaling $38632.17. The cost amount for this transaction was $30000.00, with a tax amount of $1931.61, leading to a total amount due of $36700.56. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240113001,Administrative Expenses,2024-01-13,31798.92,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $31798.92. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240113001,Financial Expenses,2024-01-13,18143.48,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Financial Expenses, totaling $18143.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,84.51,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $84.51. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114028,Sale,2024-01-14,126665.25,,,Paid,,20000.0,,,P002,Chemical Product B,5.0,25333.05,Cash,C016,6333.26,120331.99,100000.0,26665.25,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $25333.05, totaling $126665.25. The cost amount for this transaction was $100000.00, with a tax amount of $6333.26, leading to a total amount due of $120331.99. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240114029,Sale,2024-01-14,109485.16,,,Paid,,20000.0,,,P002,Chemical Product B,4.0,27371.29,Cash,C002,5474.26,104010.9,80000.0,29485.16,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $27371.29, totaling $109485.16. The cost amount for this transaction was $80000.00, with a tax amount of $5474.26, leading to a total amount due of $104010.90. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240114001,Administrative Expenses,2024-01-14,13827.28,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $13827.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240114001,Financial Expenses,2024-01-14,33544.4,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Financial Expenses, totaling $33544.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Financial Expenses,2024-01-14,5463.9,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Financial Expenses, totaling $5463.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240114001,Sales Expenses,2024-01-14,20612.61,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $20612.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,84.51,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $84.51. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115031,Sale,2024-01-15,44884.56,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,11221.14,Cash,C007,2244.23,42640.33,40000.0,4884.56,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $11221.14, totaling $44884.56. The cost amount for this transaction was $40000.00, with a tax amount of $2244.23, leading to a total amount due of $42640.33. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115032,Sale,2024-01-15,670520.35,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,134104.07,Cash,C003,33526.02,636994.33,500000.0,170520.35,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $134104.07, totaling $670520.35. The cost amount for this transaction was $500000.00, with a tax amount of $33526.02, leading to a total amount due of $636994.33. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240115001,Sales Expenses,2024-01-15,21624.07,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $21624.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240115001,Financial Expenses,2024-01-15,22338.48,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Financial Expenses, totaling $22338.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Financial Expenses,2024-01-15,18248.47,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Financial Expenses, totaling $18248.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Administrative Expenses,2024-01-15,25625.5,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $25625.50. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,84.51,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $84.51. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116034,Sale,2024-01-16,81238.02,,,Paid,,20000.0,,,P002,Chemical Product B,3.0,27079.34,Cash,C020,4061.9,77176.12,60000.0,21238.02,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $27079.34, totaling $81238.02. The cost amount for this transaction was $60000.00, with a tax amount of $4061.90, leading to a total amount due of $77176.12. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240116001,Financial Expenses,2024-01-16,28377.58,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $28377.58. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,9886.07,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $9886.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Financial Expenses,2024-01-16,18045.06,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $18045.06. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,84.51,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $84.51. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117035,Sale,2024-01-17,111969.96,,,Unpaid,,20000.0,,,P002,Chemical Product B,4.0,27992.49,Account Receviable,C010,5598.5,106371.46,80000.0,31969.96,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $27992.49, totaling $111969.96. The cost amount for this transaction was $80000.00, with a tax amount of $5598.50, leading to a total amount due of $106371.46. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240117036,Sale,2024-01-17,537491.12,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,134372.78,Cash,C010,26874.56,510616.56,400000.0,137491.12,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $134372.78, totaling $537491.12. The cost amount for this transaction was $400000.00, with a tax amount of $26874.56, leading to a total amount due of $510616.56. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231010,Purchase,2023-12-31,1700000.0,Director,Supervisor,Paid,Bank Transfer,100000.0,S006,Supplier 6,P004,Chemical Product D,17.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 17.0 units at a unit price of $100000.00, totaling $1700000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Transfer20240117001,Cash to bank transfer,2024-01-17,100000.0,,,,,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240117001,Cash to bank transfer,2024-01-17,100000.0,,,,,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240117001,Sales Expenses,2024-01-17,41520.51,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $41520.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240117001,Cash to bank transfer,2024-01-17,100000.0,,,,,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240117001,Administrative Expenses,2024-01-17,48126.83,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $48126.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240117001,Cash to bank transfer,2024-01-17,100000.0,,,,,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240117001,Administrative Expenses,2024-01-17,38986.63,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Administrative Expenses, totaling $38986.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,-31.19,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $-31.19. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118038,Sale,2024-01-18,56327.85,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,11265.57,Cash,C001,2816.39,53511.46,50000.0,6327.85,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $11265.57, totaling $56327.85. The cost amount for this transaction was $50000.00, with a tax amount of $2816.39, leading to a total amount due of $53511.46. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118039,Sale,2024-01-18,329591.1,,,Unpaid,,50000.0,,,P003,Chemical Product C,5.0,65918.22,Account Receviable,C010,16479.56,313111.54,250000.0,79591.1,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $65918.22, totaling $329591.10. The cost amount for this transaction was $250000.00, with a tax amount of $16479.56, leading to a total amount due of $313111.54. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Transfer20240118001,Cash to bank transfer,2024-01-18,100000.0,,,,,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240118001,Cash to bank transfer,2024-01-18,100000.0,,,,,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240118001,Cash to bank transfer,2024-01-18,100000.0,,,,,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240118001,Cash to bank transfer,2024-01-18,100000.0,,,,,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240118001,Sales Expenses,2024-01-18,18014.28,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $18014.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240118001,Cash to bank transfer,2024-01-18,100000.0,,,,,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240118001,Financial Expenses,2024-01-18,49386.11,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Financial Expenses, totaling $49386.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119041,Sale,2024-01-19,44592.68,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,11148.17,Account Receviable,C020,2229.63,42363.05,40000.0,4592.68,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $11148.17, totaling $44592.68. The cost amount for this transaction was $40000.00, with a tax amount of $2229.63, leading to a total amount due of $42363.05. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240119001,Administrative Expenses,2024-01-19,23308.48,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $23308.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,31399.73,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $31399.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,26545.44,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $26545.44. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120042,Sale,2024-01-20,24893.91,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,24893.91,Account Receviable,C016,1244.7,23649.21,20000.0,4893.91,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $24893.91, totaling $24893.91. The cost amount for this transaction was $20000.00, with a tax amount of $1244.70, leading to a total amount due of $23649.21. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120043,Sale,2024-01-20,59691.99,,,Paid,,50000.0,,,P003,Chemical Product C,1.0,59691.99,Cash,C011,2984.6,56707.39,50000.0,9691.99,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $59691.99, totaling $59691.99. The cost amount for this transaction was $50000.00, with a tax amount of $2984.60, leading to a total amount due of $56707.39. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240120001,Administrative Expenses,2024-01-20,33002.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $33002.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,23488.56,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $23488.56. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121044,Sale,2024-01-21,11720.95,,,Paid,,10000.0,,,P001,Chemical Product A,1.0,11720.95,Cash,C009,586.05,11134.9,10000.0,1720.95,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11720.95, totaling $11720.95. The cost amount for this transaction was $10000.00, with a tax amount of $586.05, leading to a total amount due of $11134.90. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240121001,Administrative Expenses,2024-01-21,7016.53,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $7016.53. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,20774.69,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $20774.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122045,Sale,2024-01-22,589723.85,,,Unpaid,,100000.0,,,P004,Chemical Product D,5.0,117944.77,Account Receviable,C018,29486.19,560237.66,500000.0,89723.85,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $117944.77, totaling $589723.85. The cost amount for this transaction was $500000.00, with a tax amount of $29486.19, leading to a total amount due of $560237.66. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240122001,Administrative Expenses,2024-01-22,21268.08,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $21268.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Sales Expenses,2024-01-22,49548.64,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $49548.64. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,7954.4,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $7954.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,36178.66,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $36178.66. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123047,Sale,2024-01-23,99829.6,,,Unpaid,,20000.0,,,P002,Chemical Product B,4.0,24957.4,Account Receviable,C013,4991.48,94838.12,80000.0,19829.6,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $24957.40, totaling $99829.60. The cost amount for this transaction was $80000.00, with a tax amount of $4991.48, leading to a total amount due of $94838.12. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240123048,Sale,2024-01-23,300602.55,,,Unpaid,,50000.0,,,P003,Chemical Product C,5.0,60120.51,Account Receviable,C009,15030.13,285572.42,250000.0,50602.55,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $60120.51, totaling $300602.55. The cost amount for this transaction was $250000.00, with a tax amount of $15030.13, leading to a total amount due of $285572.42. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231011,Purchase,2023-12-31,300000.0,Director,Supervisor,Paid,Cash,20000.0,S008,Supplier 8,P002,Chemical Product B,15.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 15.0 units at a unit price of $20000.00, totaling $300000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240123001,Sales Expenses,2024-01-23,25157.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $25157.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,39671.67,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $39671.67. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,7277.31,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $7277.31. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,11503.83,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $11503.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124050,Sale,2024-01-24,599806.8,,,Unpaid,,100000.0,,,P004,Chemical Product D,5.0,119961.36,Account Receviable,C006,29990.34,569816.46,500000.0,99806.8,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $119961.36, totaling $599806.80. The cost amount for this transaction was $500000.00, with a tax amount of $29990.34, leading to a total amount due of $569816.46. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240124001,Administrative Expenses,2024-01-24,32190.14,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $32190.14. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,22413.17,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $22413.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240124001,Financial Expenses,2024-01-24,12669.75,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $12669.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Financial Expenses,2024-01-24,36205.65,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $36205.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125052,Sale,2024-01-25,47724.26,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,23862.13,Cash,C018,2386.21,45338.05,40000.0,7724.26,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $23862.13, totaling $47724.26. The cost amount for this transaction was $40000.00, with a tax amount of $2386.21, leading to a total amount due of $45338.05. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240125001,Sales Expenses,2024-01-25,12144.92,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $12144.92. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,15875.11,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $15875.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,13090.12,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $13090.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Financial Expenses,2024-01-25,34916.18,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Financial Expenses, totaling $34916.18. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,13.31,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $13.31. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126054,Sale,2024-01-26,449578.36,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,112394.59,Cash,C003,22478.92,427099.44,400000.0,49578.36,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $112394.59, totaling $449578.36. The cost amount for this transaction was $400000.00, with a tax amount of $22478.92, leading to a total amount due of $427099.44. The receive_method of this transaction was cash, and this transaction was paid.",
