id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Interest20240125025,Interest Receivables,2024-01-25,2024-01-25,13.310501799999995,13.310501799999995,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240126054,Sale,2024-01-26,2024-01-26,449578.36,449578.36,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,112394.59,Cash,C003,22478.92,427099.44,400000.0,49578.359999999986,,
Purchase20231231012,Purchase,2023-12-31,2023-12-31,60000.0,60000.0,Director,Supervisor,Paid,Bank Transfer,10000.0,S007,Supplier 7,P001,Chemical Product A,6.0,10000.0,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240126001,Financial Expenses,2024-01-26,2024-01-26,46543.89,46543.89,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240126001,Administrative Expenses,2024-01-26,2024-01-26,19207.15,19207.15,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240126001,Financial Expenses,2024-01-26,2024-01-26,14285.1,14285.1,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240126026,Interest Receivables,2024-01-26,2024-01-26,16.870501799999996,16.870501799999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240127055,Sale,2024-01-27,2024-01-27,193211.7,193211.7,,,Unpaid,,50000.0,,,P003,Chemical Product C,3.0,64403.9,Account Receviable,C013,9660.59,183551.11,150000.0,43211.70000000001,,
Expense20240127001,Administrative Expenses,2024-01-27,2024-01-27,29782.33,29782.33,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Sales Expenses,2024-01-27,2024-01-27,37754.33,37754.33,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240127001,Administrative Expenses,2024-01-27,2024-01-27,41816.27,41816.27,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240127027,Interest Receivables,2024-01-27,2024-01-27,16.870501799999996,16.870501799999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240128057,Sale,2024-01-28,2024-01-28,110325.5,110325.5,,,Unpaid,,20000.0,,,P002,Chemical Product B,5.0,22065.1,Account Receviable,C011,5516.28,104809.22,100000.0,10325.5,,
Expense20240128001,Financial Expenses,2024-01-28,2024-01-28,21408.69,21408.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Administrative Expenses,2024-01-28,2024-01-28,7455.96,7455.96,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240128028,Interest Receivables,2024-01-28,2024-01-28,16.870501799999996,16.870501799999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240129058,Sale,2024-01-29,2024-01-29,134841.9,134841.9,,,Paid,,20000.0,,,P002,Chemical Product B,5.0,26968.38,Cash,C007,6742.1,128099.8,100000.0,34841.899999999994,,
Expense20240129001,Administrative Expenses,2024-01-29,2024-01-29,47689.3,47689.3,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240129001,Administrative Expenses,2024-01-29,2024-01-29,16462.17,16462.17,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240129001,Financial Expenses,2024-01-29,2024-01-29,34255.93,34255.93,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240129001,Administrative Expenses,2024-01-29,2024-01-29,35199.99,35199.99,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240129029,Interest Receivables,2024-01-29,2024-01-29,16.870501799999996,16.870501799999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,2023-12-31,386528.93,386528.93,,,Paid,Bank Transfer,,S008,Supplier 8,,,,,,,,,,,Processing Equipment7,Processing Equipment
Transfer20240130001,Cash to bank transfer,2024-01-30,2024-01-30,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240130001,Cash to bank transfer,2024-01-30,2024-01-30,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240130001,Financial Expenses,2024-01-30,2024-01-30,32560.55,32560.55,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240130001,Cash to bank transfer,2024-01-30,2024-01-30,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240130001,Administrative Expenses,2024-01-30,2024-01-30,41114.4,41114.4,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240130030,Interest Receivables,2024-01-30,2024-01-30,9.169427029999996,9.169427029999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Purchase20231231013,Purchase,2023-12-31,2023-12-31,340000.0,340000.0,Director,Supervisor,Paid,Cash,20000.0,S008,Supplier 8,P002,Chemical Product B,17.0,20000.0,,,,,,,,
Expense20240131001,Sales Expenses,2024-01-31,2024-01-31,49432.51,49432.51,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240131001,Sales Expenses,2024-01-31,2024-01-31,48248.27,48248.27,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240131001,Financial Expenses,2024-01-31,2024-01-31,30246.65,30246.65,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240131031,Interest Receivables,2024-01-31,2024-01-31,9.169427029999996,9.169427029999996,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
