id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_cost_per_unit,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240112039,Sale,2024-01-12,19488.18,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9744.09,Cash,C014,974.41,18513.77,10000.0,9488.18,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9744.09, totaling $19488.18. The cost amount for this transaction was $10000.00, with a tax amount of $974.41, leading to a total amount due of $18513.77. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240112040,Sale,2024-01-12,105891.36,,,Paid,20000.0,,,,P003,Premium Product C,3.0,35297.12,Cash,C001,5294.57,100596.79,60000.0,45891.36,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $35297.12, totaling $105891.36. The cost amount for this transaction was $60000.00, with a tax amount of $5294.57, leading to a total amount due of $100596.79. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240112041,Sale,2024-01-12,38163.96,,,Paid,20000.0,,,,P003,Premium Product C,1.0,38163.96,Cash,C014,1908.2,36255.76,20000.0,18163.96,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $38163.96, totaling $38163.96. The cost amount for this transaction was $20000.00, with a tax amount of $1908.20, leading to a total amount due of $36255.76. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231012,Purchase,2023-12-31,60000.0,Director,Supervisor,Unpaid,10000.0,Account Payable,S008,Supplier 8,P002,Premium Product B,6.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $10000.00, totaling $60000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240112001,Financial Expenses,2024-01-12,26127.24,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Financial Expenses, totaling $26127.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240112001,Sales Expenses,2024-01-12,17653.88,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Sales Expenses, totaling $17653.88. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240112012,Interest Receivables,2024-01-12,323.48,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 12, 2024, an invoice was issued for a Interest Receivables, totaling $323.48. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240113043,Sale,2024-01-13,27736.62,,,Paid,5000.0,,,,P001,Premium Product A,3.0,9245.54,Cash,C002,1386.83,26349.79,15000.0,12736.62,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9245.54, totaling $27736.62. The cost amount for this transaction was $15000.00, with a tax amount of $1386.83, leading to a total amount due of $26349.79. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240113044,Sale,2024-01-13,19697.24,,,Unpaid,5000.0,,,,P001,Premium Product A,2.0,9848.62,Account Receviable,C011,984.86,18712.38,10000.0,9697.24,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9848.62, totaling $19697.24. The cost amount for this transaction was $10000.00, with a tax amount of $984.86, leading to a total amount due of $18712.38. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240113045,Sale,2024-01-13,36195.87,,,Unpaid,20000.0,,,,P003,Premium Product C,1.0,36195.87,Account Receviable,C008,1809.79,34386.08,20000.0,16195.87,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $36195.87, totaling $36195.87. The cost amount for this transaction was $20000.00, with a tax amount of $1809.79, leading to a total amount due of $34386.08. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231013,Purchase,2023-12-31,35000.0,Director,Staff,Paid,5000.0,Cash,S005,Supplier 5,P001,Premium Product A,7.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $5000.00, totaling $35000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240113001,Financial Expenses,2024-01-13,22899.02,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Financial Expenses, totaling $22899.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240113001,Sales Expenses,2024-01-13,26732.84,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Sales Expenses, totaling $26732.84. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,323.48,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $323.48. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114047,Sale,2024-01-14,70059.88,,,Paid,20000.0,,,,P003,Premium Product C,2.0,35029.94,Cash,C008,3502.99,66556.89,40000.0,30059.88,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $35029.94, totaling $70059.88. The cost amount for this transaction was $40000.00, with a tax amount of $3502.99, leading to a total amount due of $66556.89. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240114001,Sales Expenses,2024-01-14,29675.75,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $29675.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240114001,Sales Expenses,2024-01-14,26247.47,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Sales Expenses, totaling $26247.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,323.48,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $323.48. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115050,Sale,2024-01-15,28295.34,,,Paid,5000.0,,,,P001,Premium Product A,3.0,9431.78,Cash,C016,1414.77,26880.57,15000.0,13295.34,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9431.78, totaling $28295.34. The cost amount for this transaction was $15000.00, with a tax amount of $1414.77, leading to a total amount due of $26880.57. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115051,Sale,2024-01-15,25833.39,,,Unpaid,5000.0,,,,P001,Premium Product A,3.0,8611.13,Account Receviable,C012,1291.67,24541.72,15000.0,10833.39,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $8611.13, totaling $25833.39. The cost amount for this transaction was $15000.00, with a tax amount of $1291.67, leading to a total amount due of $24541.72. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240115052,Sale,2024-01-15,113686.29,,,Paid,20000.0,,,,P003,Premium Product C,3.0,37895.43,Cash,C002,5684.31,108001.98,60000.0,53686.29,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $37895.43, totaling $113686.29. The cost amount for this transaction was $60000.00, with a tax amount of $5684.31, leading to a total amount due of $108001.98. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,92277.65,,,Paid,,Bank Transfer,S010,Supplier 10,,,,,,,,,,,Production Line6,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $92277.65. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S010, and the supplier name is Supplier 10.",
Purchase20231231014,Purchase,2023-12-31,60000.0,Director,Senior Staff,Unpaid,20000.0,Account Payable,S008,Supplier 8,P003,Premium Product C,3.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $20000.00, totaling $60000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Purchase20231231015,Purchase,2023-12-31,35000.0,Director,Staff,Paid,5000.0,Bank Transfer,S010,Supplier 10,P001,Premium Product A,7.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $5000.00, totaling $35000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240115001,Sales Expenses,2024-01-15,16105.97,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $16105.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,28806.49,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $28806.49. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,8602.83,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $8602.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,312.16,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $312.16. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116056,Sale,2024-01-16,51274.74,,,Paid,10000.0,,,,P002,Premium Product B,3.0,17091.58,Cash,C016,2563.74,48711.0,30000.0,21274.74,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $17091.58, totaling $51274.74. The cost amount for this transaction was $30000.00, with a tax amount of $2563.74, leading to a total amount due of $48711.00. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240116057,Sale,2024-01-16,34349.19,,,Unpaid,20000.0,,,,P003,Premium Product C,1.0,34349.19,Account Receviable,C019,1717.46,32631.73,20000.0,14349.19,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $34349.19, totaling $34349.19. The cost amount for this transaction was $20000.00, with a tax amount of $1717.46, leading to a total amount due of $32631.73. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,191303.24,,,Paid,,Bank Transfer,S005,Supplier 5,,,,,,,,,,,Production Line7,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $191303.24. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240116001,Financial Expenses,2024-01-16,15911.54,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Financial Expenses, totaling $15911.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240116001,Sales Expenses,2024-01-16,14477.67,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $14477.67. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240116001,Sales Expenses,2024-01-16,20274.09,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Sales Expenses, totaling $20274.09. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,295.13,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $295.13. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117060,Sale,2024-01-17,191357.7,,,Paid,50000.0,,,,P004,Premium Product D,2.0,95678.85,Cash,C003,9567.89,181789.81,100000.0,91357.7,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $95678.85, totaling $191357.70. The cost amount for this transaction was $100000.00, with a tax amount of $9567.89, leading to a total amount due of $181789.81. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240117061,Sale,2024-01-17,17505.48,,,Paid,5000.0,,,,P001,Premium Product A,2.0,8752.74,Cash,C009,875.27,16630.21,10000.0,7505.48,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8752.74, totaling $17505.48. The cost amount for this transaction was $10000.00, with a tax amount of $875.27, leading to a total amount due of $16630.21. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231016,Purchase,2023-12-31,400000.0,Director,Senior Staff,Paid,50000.0,Bank Transfer,S007,Supplier 7,P004,Premium Product D,8.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $50000.00, totaling $400000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240117001,Sales Expenses,2024-01-17,11072.95,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $11072.95. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,21900.87,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $21900.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240117001,Sales Expenses,2024-01-17,4459.86,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $4459.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118065,Sale,2024-01-18,19170.16,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9585.08,Cash,C012,958.51,18211.65,10000.0,9170.16,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9585.08, totaling $19170.16. The cost amount for this transaction was $10000.00, with a tax amount of $958.51, leading to a total amount due of $18211.65. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240118066,Sale,2024-01-18,196360.14,,,Paid,50000.0,,,,P004,Premium Product D,2.0,98180.07,Cash,C004,9818.01,186542.13,100000.0,96360.14,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $98180.07, totaling $196360.14. The cost amount for this transaction was $100000.00, with a tax amount of $9818.01, leading to a total amount due of $186542.13. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231017,Purchase,2023-12-31,70000.0,Director,Senior Staff,Unpaid,10000.0,Account Payable,S005,Supplier 5,P002,Premium Product B,7.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $10000.00, totaling $70000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240118001,Sales Expenses,2024-01-18,23327.99,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $23327.99. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240118001,Sales Expenses,2024-01-18,8089.48,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $8089.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240118001,Sales Expenses,2024-01-18,4485.42,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $4485.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119070,Sale,2024-01-19,52315.65,,,Paid,10000.0,,,,P002,Premium Product B,3.0,17438.55,Cash,C019,2615.78,49699.87,30000.0,22315.65,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $17438.55, totaling $52315.65. The cost amount for this transaction was $30000.00, with a tax amount of $2615.78, leading to a total amount due of $49699.87. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240119071,Sale,2024-01-19,57383.91,,,Paid,10000.0,,,,P002,Premium Product B,3.0,19127.97,Cash,C016,2869.2,54514.71,30000.0,27383.91,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $19127.97, totaling $57383.91. The cost amount for this transaction was $30000.00, with a tax amount of $2869.20, leading to a total amount due of $54514.71. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231018,Purchase,2023-12-31,40000.0,Director,Supervisor,Paid,5000.0,Cash,S001,Supplier 1,P001,Premium Product A,8.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $5000.00, totaling $40000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240119001,Sales Expenses,2024-01-19,18999.95,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $18999.95. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240119001,Financial Expenses,2024-01-19,29183.79,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Financial Expenses, totaling $29183.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240119001,Sales Expenses,2024-01-19,28208.28,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Sales Expenses, totaling $28208.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120074,Sale,2024-01-20,17898.02,,,Unpaid,5000.0,,,,P001,Premium Product A,2.0,8949.01,Account Receviable,C011,894.9,17003.12,10000.0,7898.02,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8949.01, totaling $17898.02. The cost amount for this transaction was $10000.00, with a tax amount of $894.90, leading to a total amount due of $17003.12. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240120075,Sale,2024-01-20,34296.24,,,Unpaid,10000.0,,,,P002,Premium Product B,2.0,17148.12,Account Receviable,C002,1714.81,32581.43,20000.0,14296.24,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17148.12, totaling $34296.24. The cost amount for this transaction was $20000.00, with a tax amount of $1714.81, leading to a total amount due of $32581.43. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240120001,Financial Expenses,2024-01-20,18008.35,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $18008.35. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Sales Expenses,2024-01-20,24619.73,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $24619.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,26922.73,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $26922.73. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121077,Sale,2024-01-21,36421.21,,,Unpaid,20000.0,,,,P003,Premium Product C,1.0,36421.21,Account Receviable,C014,1821.06,34600.15,20000.0,16421.21,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $36421.21, totaling $36421.21. The cost amount for this transaction was $20000.00, with a tax amount of $1821.06, leading to a total amount due of $34600.15. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121078,Sale,2024-01-21,277421.31,,,Paid,50000.0,,,,P004,Premium Product D,3.0,92473.77,Cash,C020,13871.07,263550.24,150000.0,127421.31,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $92473.77, totaling $277421.31. The cost amount for this transaction was $150000.00, with a tax amount of $13871.07, leading to a total amount due of $263550.24. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240121079,Sale,2024-01-21,25618.35,,,Unpaid,5000.0,,,,P001,Premium Product A,3.0,8539.45,Account Receviable,C001,1280.92,24337.43,15000.0,10618.35,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $8539.45, totaling $25618.35. The cost amount for this transaction was $15000.00, with a tax amount of $1280.92, leading to a total amount due of $24337.43. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121080,Sale,2024-01-21,57337.41,,,Paid,10000.0,,,,P002,Premium Product B,3.0,19112.47,Cash,C015,2866.87,54470.54,30000.0,27337.41,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $19112.47, totaling $57337.41. The cost amount for this transaction was $30000.00, with a tax amount of $2866.87, leading to a total amount due of $54470.54. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231019,Administrative Expenses,2023-12-31,90000.0,Director,Staff,Paid,10000.0,Cash,S002,Supplier 2,P002,Premium Product B,9.0,8377.25,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $10000.00, totaling $90000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.","[{'Original category': 'Purchase', 'Recorded category': 'Administrative Expenses', 'id': 'Purchase20231231019'}, {'Original price': 10000.0, 'Recorded price': 8377.25, 'id': 'Purchase20231231019'}]"
Expense20240121001,Sales Expenses,2024-01-21,10829.66,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $10829.66. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240121001,Sales Expenses,2024-01-21,20049.95,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $20049.95. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122083,Sale,2024-01-22,199540.68,,,Unpaid,50000.0,,,,P004,Premium Product D,2.0,99770.34,Account Receviable,C005,9977.03,189563.65,100000.0,99540.68,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $99770.34, totaling $199540.68. The cost amount for this transaction was $100000.00, with a tax amount of $9977.03, leading to a total amount due of $189563.65. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240122084,Sale,2024-01-22,19860.24,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9930.12,Cash,C004,993.01,18867.23,10000.0,9860.24,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9930.12, totaling $19860.24. The cost amount for this transaction was $10000.00, with a tax amount of $993.01, leading to a total amount due of $18867.23. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240122085,Sale,2024-01-22,95690.54,,,Paid,50000.0,,,,P004,Premium Product D,1.0,95690.54,Cash,C018,4784.53,90906.01,50000.0,45690.54,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $95690.54, totaling $95690.54. The cost amount for this transaction was $50000.00, with a tax amount of $4784.53, leading to a total amount due of $90906.01. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231020,Purchase,2023-12-31,300000.0,Director,Supervisor,Unpaid,50000.0,Account Payable,S008,Supplier 8,P004,Premium Product D,6.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $50000.00, totaling $300000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240122001,Administrative Expenses,2024-01-22,25821.69,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $25821.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240122001,Sales Expenses,2024-01-22,19733.57,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $19733.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123087,Sale,2024-01-23,19440.7,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9720.35,Cash,C016,972.04,18468.66,10000.0,9440.7,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9720.35, totaling $19440.70. The cost amount for this transaction was $10000.00, with a tax amount of $972.04, leading to a total amount due of $18468.66. The receive_method of this transaction was cash, and this transaction was paid.",
