id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240113022,Sale,2024-01-13,11452.39,,,Paid,,10000.0,,,P001,Chemical Product A,1.0,11452.39,Cash,C013,572.62,10879.77,10000.0,1452.39,,,"On January 13, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $11452.39, totaling $11452.39. The cost amount for this transaction was $10000.00, with a tax amount of $572.62, leading to a total amount due of $10879.77. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240113001,Administrative Expenses,2024-01-13,25047.96,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $25047.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240113001,Bank to cash transfer,2024-01-13,100000.0,,,,,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Bank to cash transfer, totaling $100000.00.",
Expense20240113001,Administrative Expenses,2024-01-13,48979.36,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $48979.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240113001,Administrative Expenses,2024-01-13,11108.27,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 13, 2024, an invoice was issued for a Administrative Expenses, totaling $11108.27. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240113013,Interest Receivables,2024-01-13,166.12,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 13, 2024, an invoice was issued for a Interest Receivables, totaling $166.12. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240114023,Sale,2024-01-14,304144.8,,,Unpaid,,50000.0,,,P003,Chemical Product C,5.0,60828.96,Account Receviable,C015,15207.24,288937.56,250000.0,54144.8,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $60828.96, totaling $304144.80. The cost amount for this transaction was $250000.00, with a tax amount of $15207.24, leading to a total amount due of $288937.56. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240114024,Sale,2024-01-14,12908.24,,,Unpaid,,10000.0,,,P001,Chemical Product A,1.0,12908.24,Account Receviable,C015,645.41,12262.83,10000.0,2908.24,,,"On January 14, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $12908.24, totaling $12908.24. The cost amount for this transaction was $10000.00, with a tax amount of $645.41, leading to a total amount due of $12262.83. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240114001,Administrative Expenses,2024-01-14,16399.61,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $16399.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240114001,Financial Expenses,2024-01-14,35810.7,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Financial Expenses, totaling $35810.70. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240114001,Bank to cash transfer,2024-01-14,100000.0,,,,,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Bank to cash transfer, totaling $100000.00.",
Expense20240114001,Administrative Expenses,2024-01-14,11779.31,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 14, 2024, an invoice was issued for a Administrative Expenses, totaling $11779.31. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240114014,Interest Receivables,2024-01-14,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 14, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240115025,Sale,2024-01-15,251978.28,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,62994.57,Cash,C006,12598.91,239379.37,200000.0,51978.28,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $62994.57, totaling $251978.28. The cost amount for this transaction was $200000.00, with a tax amount of $12598.91, leading to a total amount due of $239379.37. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240115026,Sale,2024-01-15,23326.93,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,23326.93,Account Receviable,C010,1166.35,22160.58,20000.0,3326.93,,,"On January 15, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $23326.93, totaling $23326.93. The cost amount for this transaction was $20000.00, with a tax amount of $1166.35, leading to a total amount due of $22160.58. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240115001,Administrative Expenses,2024-01-15,45918.98,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Administrative Expenses, totaling $45918.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240115001,Sales Expenses,2024-01-15,36971.49,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 15, 2024, an invoice was issued for a Sales Expenses, totaling $36971.49. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240115015,Interest Receivables,2024-01-15,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 15, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240116028,Sale,2024-01-16,125927.76,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,62963.88,Cash,C019,6296.39,119631.37,100000.0,25927.76,,,"On January 16, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $62963.88, totaling $125927.76. The cost amount for this transaction was $100000.00, with a tax amount of $6296.39, leading to a total amount due of $119631.37. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240116001,Administrative Expenses,2024-01-16,21268.08,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $21268.08. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,45600.44,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $45600.44. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240116001,Administrative Expenses,2024-01-16,23871.23,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 16, 2024, an invoice was issued for a Administrative Expenses, totaling $23871.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240116016,Interest Receivables,2024-01-16,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 16, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240117029,Sale,2024-01-17,235053.64,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,58763.41,Cash,C014,11752.68,223300.96,200000.0,35053.64,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $58763.41, totaling $235053.64. The cost amount for this transaction was $200000.00, with a tax amount of $11752.68, leading to a total amount due of $223300.96. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240117030,Sale,2024-01-17,47872.6,,,Unpaid,,20000.0,,,P002,Chemical Product B,2.0,23936.3,Account Receviable,C019,2393.63,45478.97,40000.0,7872.6,,,"On January 17, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $23936.30, totaling $47872.60. The cost amount for this transaction was $40000.00, with a tax amount of $2393.63, leading to a total amount due of $45478.97. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240117001,Sales Expenses,2024-01-17,17932.79,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Sales Expenses, totaling $17932.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240117001,Financial Expenses,2024-01-17,9768.85,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 17, 2024, an invoice was issued for a Financial Expenses, totaling $9768.85. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240117017,Interest Receivables,2024-01-17,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 17, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240118032,Sale,2024-01-18,23625.51,,,Paid,,20000.0,,,P002,Chemical Product B,1.0,23625.51,Cash,C012,1181.28,22444.23,20000.0,3625.51,,,"On January 18, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $23625.51, totaling $23625.51. The cost amount for this transaction was $20000.00, with a tax amount of $1181.28, leading to a total amount due of $22444.23. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240118001,Sales Expenses,2024-01-18,25560.84,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Sales Expenses, totaling $25560.84. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240118001,Financial Expenses,2024-01-18,48288.55,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 18, 2024, an invoice was issued for a Financial Expenses, totaling $48288.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240118018,Interest Receivables,2024-01-18,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 18, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240119034,Sale,2024-01-19,41627.94,,,Unpaid,,10000.0,,,P001,Chemical Product A,3.0,13875.98,Account Receviable,C006,2081.4,39546.54,30000.0,11627.94,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $13875.98, totaling $41627.94. The cost amount for this transaction was $30000.00, with a tax amount of $2081.40, leading to a total amount due of $39546.54. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240119035,Sale,2024-01-19,125905.98,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,62952.99,Cash,C012,6295.3,119610.68,100000.0,25905.98,,,"On January 19, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $62952.99, totaling $125905.98. The cost amount for this transaction was $100000.00, with a tax amount of $6295.30, leading to a total amount due of $119610.68. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240119001,Financial Expenses,2024-01-19,10050.0,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Financial Expenses, totaling $10050.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,44676.25,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $44676.25. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240119001,Administrative Expenses,2024-01-19,46455.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 19, 2024, an invoice was issued for a Administrative Expenses, totaling $46455.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240119019,Interest Receivables,2024-01-19,157.22,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 19, 2024, an invoice was issued for a Interest Receivables, totaling $157.22. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240120036,Sale,2024-01-20,556562.3,,,Unpaid,,100000.0,,,P004,Chemical Product D,5.0,111312.46,Account Receviable,C001,27828.12,528734.18,500000.0,56562.3,,,"On January 20, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $111312.46, totaling $556562.30. The cost amount for this transaction was $500000.00, with a tax amount of $27828.12, leading to a total amount due of $528734.18. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231011,Purchase,2023-12-31,1100000.0,Director,Senior Staff,Paid,Bank Transfer,50000.0,S005,Supplier 5,P003,Chemical Product C,22.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 22.0 units at a unit price of $50000.00, totaling $1100000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240120001,Sales Expenses,2024-01-20,43645.15,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Sales Expenses, totaling $43645.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,27835.71,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $27835.71. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240120001,Financial Expenses,2024-01-20,5864.96,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Financial Expenses, totaling $5864.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240120001,Administrative Expenses,2024-01-20,48836.01,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 20, 2024, an invoice was issued for a Administrative Expenses, totaling $48836.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240120020,Interest Receivables,2024-01-20,59.32,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 20, 2024, an invoice was issued for a Interest Receivables, totaling $59.32. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240121038,Sale,2024-01-21,100171.2,,,Paid,,20000.0,,,P002,Chemical Product B,4.0,25042.8,Cash,C003,5008.56,95162.64,80000.0,20171.2,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $25042.80, totaling $100171.20. The cost amount for this transaction was $80000.00, with a tax amount of $5008.56, leading to a total amount due of $95162.64. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240121001,Administrative Expenses,2024-01-21,12975.37,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $12975.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240121001,Administrative Expenses,2024-01-21,15725.57,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Administrative Expenses, totaling $15725.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Sales Expenses,2024-01-21,21590.97,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $21590.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240121001,Financial Expenses,2024-01-21,10914.04,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Financial Expenses, totaling $10914.04. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,59.32,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $59.32. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122040,Sale,2024-01-22,286337.25,,,Paid,,50000.0,,,P003,Chemical Product C,5.0,57267.45,Cash,C013,14316.86,272020.39,250000.0,36337.25,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $57267.45, totaling $286337.25. The cost amount for this transaction was $250000.00, with a tax amount of $14316.86, leading to a total amount due of $272020.39. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240122041,Sale,2024-01-22,48657.34,,,Unpaid,,20000.0,,,P002,Chemical Product B,2.0,24328.67,Account Receviable,C010,2432.87,46224.47,40000.0,8657.34,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $24328.67, totaling $48657.34. The cost amount for this transaction was $40000.00, with a tax amount of $2432.87, leading to a total amount due of $46224.47. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240122001,Financial Expenses,2024-01-22,23542.79,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Financial Expenses, totaling $23542.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,28867.32,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $28867.32. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,59.32,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $59.32. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123042,Sale,2024-01-23,268691.36,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,67172.84,Cash,C007,13434.57,255256.79,200000.0,61727.59,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $67172.84, totaling $268691.36. The cost amount for this transaction was $200000.00, with a tax amount of $13434.57, leading to a total amount due of $255256.79. The receive_method of this transaction was cash, and this transaction was paid.","[{'Original profit': 68691.36, 'Recorded profit': 61727.59, 'id': 'Sale20240123042'}]"
Sale20240123043,Sale,2024-01-23,23158.16,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,11579.08,Cash,C019,1157.91,22000.25,20000.0,3158.16,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $11579.08, totaling $23158.16. The cost amount for this transaction was $20000.00, with a tax amount of $1157.91, leading to a total amount due of $22000.25. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240123001,Financial Expenses,2024-01-23,32221.06,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Financial Expenses, totaling $32221.06. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,7435.63,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $7435.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,14845.54,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $14845.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,59.32,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $59.32. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124044,Sale,2024-01-24,12903.89,,,Unpaid,,10000.0,,,P001,Chemical Product A,1.0,12903.89,Account Receviable,C006,645.19,12258.7,10000.0,2903.89,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $12903.89, totaling $12903.89. The cost amount for this transaction was $10000.00, with a tax amount of $645.19, leading to a total amount due of $12258.70. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124045,Sale,2024-01-24,277779.16,,,Paid,,100000.0,,,P004,Chemical Product D,2.0,138889.58,Cash,C002,13888.96,263890.2,200000.0,77779.16,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $138889.58, totaling $277779.16. The cost amount for this transaction was $200000.00, with a tax amount of $13888.96, leading to a total amount due of $263890.20. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,362437.67,,,Paid,Bank Transfer,,S003,Supplier 3,,,,,,,,,,,Storage Facilities4,Storage Facilities,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $362437.67. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S003, and the supplier name is Supplier 3.",
Purchase20231231012,Purchase,2023-12-31,60000.0,Director,Staff,Paid,Cash,10000.0,S004,Supplier 4,P001,Chemical Product A,6.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $10000.00, totaling $60000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240124001,Sales Expenses,2024-01-24,29137.97,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $29137.97. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Financial Expenses,2024-01-24,13398.99,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $13398.99. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Administrative Expenses,2024-01-24,10995.01,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $10995.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,27.07,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $27.07. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125047,Sale,2024-01-25,245247.36,,,Paid,,100000.0,,,P004,Chemical Product D,2.0,122623.68,Cash,C014,12262.37,232984.99,200000.0,45247.36,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $122623.68, totaling $245247.36. The cost amount for this transaction was $200000.00, with a tax amount of $12262.37, leading to a total amount due of $232984.99. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240125001,Financial Expenses,2024-01-25,14741.57,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Financial Expenses, totaling $14741.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,43390.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $43390.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,39513.87,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $39513.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,39031.8,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $39031.80. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,27.07,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $27.07. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126048,Sale,2024-01-26,25576.4,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,25576.4,Account Receviable,C002,1278.82,24297.58,20000.0,5576.4,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $25576.40, totaling $25576.40. The cost amount for this transaction was $20000.00, with a tax amount of $1278.82, leading to a total amount due of $24297.58. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240126001,Financial Expenses,2024-01-26,29198.34,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $29198.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,49496.23,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $49496.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,24000.89,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $24000.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,24435.81,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $24435.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,27.07,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $27.07. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240127001,Financial Expenses,2024-01-27,22165.63,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Financial Expenses, totaling $22165.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,23311.59,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $23311.59. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,36699.68,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $36699.68. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,29272.38,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $29272.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,27.07,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $27.07. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
