id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,2023-12-31,480116.37,480116.37,,,Paid,Bank Transfer,,S001,Supplier 1,,,,,,,,,,,Chemical Production Line4,Chemical Production Line
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240126001,Administrative Expenses,2024-01-26,2024-01-26,7780.72,7780.72,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240126001,Cash to bank transfer,2024-01-26,2024-01-26,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240126001,Financial Expenses,2024-01-26,2024-01-26,29106.04,29106.04,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240126026,Interest Receivables,2024-01-26,2024-01-26,0.8796430700000004,0.8796430700000004,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240127057,Sale,2024-01-27,2024-01-27,46514.16,46514.16,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,23257.08,Cash,C018,2325.71,44188.45,40000.0,6514.1600000000035,,
Transfer20240127001,Cash to bank transfer,2024-01-27,2024-01-27,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Purchase20231231012,Purchase,2023-12-31,2023-12-31,380000.0,380000.0,Director,Director,Paid,Bank Transfer,20000.0,S003,Supplier 3,P002,Chemical Product B,19.0,20000.0,,,,,,,,
Transfer20240127001,Cash to bank transfer,2024-01-27,2024-01-27,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240127001,Cash to bank transfer,2024-01-27,2024-01-27,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240127001,Sales Expenses,2024-01-27,2024-01-27,30613.37,30613.37,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240127001,Cash to bank transfer,2024-01-27,2024-01-27,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240127001,Financial Expenses,2024-01-27,2024-01-27,7739.22,7739.22,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240127027,Interest Receivables,2024-01-27,2024-01-27,2.6596430700000004,2.6596430700000004,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240128059,Sale,2024-01-28,2024-01-28,46232.6,46232.6,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,11558.15,Cash,C003,2311.63,43920.97,40000.0,6232.5999999999985,,
Sale20240128060,Sale,2024-01-28,2024-01-28,11543.35,11543.35,,,Paid,,10000.0,,,P001,Chemical Product A,1.0,11543.35,Cash,C015,577.17,10966.18,10000.0,1543.3500000000004,,
Transfer20240128001,Cash to bank transfer,2024-01-28,2024-01-28,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240128001,Administrative Expenses,2024-01-28,2024-01-28,7420.47,7420.47,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Administrative Expenses,2024-01-28,2024-01-28,22365.6,22365.6,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240128001,Financial Expenses,2024-01-28,2024-01-28,45184.02,45184.02,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240128028,Interest Receivables,2024-01-28,2024-01-28,11.55964307,11.55964307,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240129061,Sale,2024-01-29,2024-01-29,137273.72,137273.72,,,Paid,,100000.0,,,P004,Chemical Product D,1.0,137273.72,Cash,C003,6863.69,130410.03,100000.0,37273.72,,
Purchase20231231013,Purchase,2023-12-31,2023-12-31,2100000.0,2100000.0,Director,Senior Supervisor,Paid,Cash,100000.0,S002,Supplier 2,P004,Chemical Product D,21.0,100000.0,,,,,,,,
Transfer20240129001,Bank to cash transfer,2024-01-29,2024-01-29,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240129001,Sales Expenses,2024-01-29,2024-01-29,18769.82,18769.82,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240129001,Administrative Expenses,2024-01-29,2024-01-29,8706.82,8706.82,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240129029,Interest Receivables,2024-01-29,2024-01-29,0.21422211000000047,0.21422211000000047,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
